flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
21,1,0.0,cranking,60.0,1100,5.0,3.77,13.3,31,1.22,0.79,1,1,0x0000,success,,0.0
21,1,1.0,cranking,119.0,2253,10.24,3.79,13.3,34,1.32,0.78,1,1,0x0000,success,,0.0
21,1,2.0,cranking,155.8,3339,15.18,3.794,13.3,38,1.5,0.89,1,1,0x0000,success,,0.0
21,1,3.0,cranking,187.2,4362,19.83,3.779,13.3,41,1.61,0.88,1,1,0x0000,success,,0.0
21,1,4.0,cranking,215.6,5325,24.2,3.792,13.3,47,1.86,0.97,1,1,0x0000,success,,0.0
21,1,5.0,cranking,241.9,6232,28.33,3.792,13.3,49,1.94,1.02,1,1,0x0000,success,,0.0
21,1,6.0,light-up,266.7,7086,32.21,3.796,13.3,55,2.14,0.97,1,1,0x0000,success,,0.0
21,1,7.0,light-up,290.3,7890,35.87,3.796,13.3,60,2.34,1.0,1,1,0x0000,success,,0.0
21,1,8.0,light-up,312.8,8648,39.31,3.79,13.3,62,2.43,1.01,1,1,0x0000,success,,0.0
21,1,9.0,light-up,334.6,9362,42.55,3.801,13.3,70,2.73,1.1,1,1,0x0000,success,,0.0
21,1,10.0,light-up,355.6,10034,45.61,3.798,13.3,70,2.76,1.08,1,1,0x0000,success,,0.0
21,1,11.0,light-up,376.0,10666,48.48,3.808,13.3,75,2.93,1.14,1,1,0x0000,success,,0.0
21,1,12.0,light-up,395.8,11262,51.19,3.8,13.3,83,3.26,1.15,1,1,0x0000,success,,0.0
21,1,13.0,acceleration,415.2,11824,53.74,3.812,13.3,87,3.4,1.15,1,1,0x0000,success,,0.0
21,1,14.0,acceleration,434.1,12352,56.15,3.811,13.3,91,3.56,1.25,1,1,0x0000,success,,0.0
21,1,15.0,acceleration,452.6,12850,58.41,3.808,13.3,92,3.6,1.28,1,1,0x0000,success,,0.0
21,1,16.0,acceleration,470.7,13319,60.54,3.816,13.3,99,3.88,1.33,1,1,0x0000,success,,0.0
21,1,17.0,acceleration,488.5,13760,62.55,3.814,13.3,103,4.04,1.24,1,1,0x0000,success,,0.0
21,1,18.0,acceleration,506.0,14176,64.44,3.825,13.3,106,4.17,1.41,1,1,0x0000,success,,0.0
21,1,19.0,acceleration,523.2,14568,66.22,3.818,13.3,111,4.36,1.42,1,1,0x0000,success,,0.0
21,1,20.0,acceleration,540.1,14936,67.89,3.828,13.3,113,4.43,1.45,1,1,0x0000,success,,0.0
21,1,21.0,acceleration,556.8,15284,69.47,3.819,13.3,119,4.66,1.47,1,1,0x0000,success,,0.0
21,1,22.0,acceleration,573.3,15611,70.96,3.827,13.3,125,4.92,1.42,1,1,0x0000,success,,0.0
21,1,23.0,acceleration,589.5,15919,72.36,3.83,13.3,127,4.97,1.44,1,1,0x0000,success,,0.0
21,1,24.0,acceleration,605.5,16209,73.68,3.833,13.3,133,5.22,1.54,1,1,0x0000,success,,0.0
21,1,25.0,acceleration,621.3,16482,74.92,3.83,13.3,137,5.37,1.51,1,1,0x0000,success,,0.0
21,1,26.0,self-sustaining,636.9,16739,76.09,3.831,13.3,141,5.51,1.61,1,1,0x0000,success,,0.0
21,1,27.0,self-sustaining,652.4,16982,77.19,3.833,13.3,142,5.56,1.54,1,1,0x0000,success,,0.0
21,1,28.0,self-sustaining,667.7,17210,78.23,3.843,13.3,147,5.76,1.68,1,1,0x0000,success,,0.0
21,1,29.0,self-sustaining,682.8,17425,79.2,3.832,13.3,151,5.92,1.74,1,1,0x0000,success,,0.0
21,1,30.0,self-sustaining,697.7,17627,80.12,3.845,13.3,157,6.17,1.74,1,1,0x0000,success,,0.0
21,1,31.0,self-sustaining,712.5,17818,80.99,3.835,13.3,162,6.36,1.8,1,1,0x0000,success,,0.0
21,1,32.0,self-sustaining,727.2,17997,81.81,3.838,13.3,163,6.4,1.8,1,1,0x0000,success,,0.0
21,1,33.0,self-sustaining,741.7,18166,82.57,3.846,13.3,167,6.56,1.79,1,1,0x0000,success,,0.0
21,1,34.0,self-sustaining,756.1,18325,83.3,3.855,13.3,175,6.85,1.81,1,1,0x0000,success,,0.0
21,1,35.0,self-sustaining,770.4,18475,83.98,3.848,13.3,178,6.97,1.85,1,1,0x0000,success,,0.0
21,1,36.0,self-sustaining,784.5,18617,84.62,3.843,13.3,183,7.17,1.87,1,1,0x0000,success,,0.0
21,1,37.0,self-sustaining,798.6,18750,85.23,3.855,13.3,188,7.36,1.87,1,1,0x0000,success,,0.0
21,1,38.0,self-sustaining,812.5,18875,85.79,3.859,13.3,189,7.42,1.87,1,1,0x0000,success,,0.0
21,1,39.0,self-sustaining,826.3,18993,86.33,3.867,13.3,195,7.63,1.98,1,1,0x0000,success,,0.0
21,1,40.0,self-sustaining,840.0,19104,86.84,3.856,13.3,201,7.87,2.05,1,1,0x0000,success,,0.0
21,2,40.0,cranking,60.0,1100,5.0,3.785,11.2,31,1.23,0.76,1,0,0x0000,aborted,compressor-stall,0.33
21,2,41.0,cranking,119.0,2253,10.24,3.775,11.2,35,1.37,0.9,1,0,0x0000,aborted,compressor-stall,0.33
21,2,42.0,cranking,155.8,3339,15.18,3.792,11.2,38,1.5,0.79,1,0,0x0000,aborted,compressor-stall,0.33
21,2,43.0,cranking,187.3,4362,19.83,3.784,11.2,46,1.79,0.95,1,0,0x0000,aborted,compressor-stall,0.33
21,2,44.0,cranking,215.6,5325,24.2,3.788,11.2,46,1.8,0.93,1,0,0x0000,aborted,compressor-stall,0.33
21,2,45.0,cranking,242.0,6232,28.33,3.788,11.2,53,2.06,1.01,1,0,0x0000,aborted,compressor-stall,0.33
21,2,46.0,light-up,266.7,7086,32.21,3.79,11.2,58,2.27,1.02,1,0,0x0000,aborted,compressor-stall,0.33
21,2,47.0,light-up,290.3,7890,35.86,3.8,11.2,58,2.28,1.06,1,0,0x0000,aborted,compressor-stall,0.33
21,2,48.0,light-up,312.8,8648,39.31,3.795,11.2,64,2.51,1.01,1,0,0x0000,aborted,compressor-stall,0.33
21,2,49.0,light-up,334.6,9361,42.55,3.801,11.2,66,2.6,1.03,1,0,0x0000,aborted,compressor-stall,0.33
21,2,50.0,light-up,355.6,10033,45.61,3.809,11.2,73,2.85,1.08,1,0,0x0000,aborted,compressor-stall,0.33
21,2,51.0,light-up,376.0,10666,48.48,3.809,11.2,77,3.03,1.09,1,0,0x0000,aborted,compressor-stall,0.33
21,2,52.0,light-up,395.8,11262,51.19,3.798,11.2,83,3.26,1.17,1,0,0x0000,aborted,compressor-stall,0.33
21,2,53.0,acceleration,415.2,11823,53.74,3.806,11.2,87,3.4,1.24,1,0,0x0000,aborted,compressor-stall,0.33
21,2,54.0,acceleration,434.1,12352,56.14,3.817,11.2,87,3.42,1.29,1,0,0x0000,aborted,compressor-stall,0.33
21,2,55.0,acceleration,452.6,12849,58.41,3.806,11.2,92,3.61,1.29,1,0,0x0000,aborted,compressor-stall,0.33
21,2,56.0,acceleration,470.7,13318,60.54,3.808,11.2,99,3.87,1.34,1,0,0x0000,aborted,compressor-stall,0.33
21,2,57.0,acceleration,488.6,13760,62.54,3.823,11.2,104,4.09,1.26,1,0,0x0000,aborted,compressor-stall,0.33
21,2,58.0,acceleration,506.1,14175,64.43,3.825,11.2,104,4.08,1.33,1,0,0x0000,aborted,compressor-stall,0.33
21,2,59.0,acceleration,523.3,8012,36.42,3.21,11.2,111,4.34,5.3,1,0,0x0000,aborted,compressor-stall,0.33
21,2,60.0,acceleration,540.2,8215,37.34,3.227,11.2,115,4.51,5.45,1,0,0x0000,aborted,compressor-stall,0.33
21,2,61.0,acceleration,556.9,8406,38.21,3.229,11.2,118,4.62,5.39,1,0,0x0000,aborted,compressor-stall,0.33
21,2,62.0,acceleration,573.3,8585,39.02,3.229,11.2,121,4.74,5.41,1,0,0x0000,aborted,compressor-stall,0.33
21,2,63.0,acceleration,589.5,8755,39.79,3.217,11.2,126,4.92,5.42,1,0,0x0000,aborted,compressor-stall,0.33
21,2,64.0,acceleration,605.6,8914,40.52,3.225,11.2,133,5.21,5.51,1,0,0x0000,aborted,compressor-stall,0.33
21,3,64.0,cranking,60.0,1100,5.0,3.786,11.8,29,1.12,0.74,1,1,0x0000,success,,0.67
21,3,65.0,cranking,119.0,2253,10.24,3.784,11.8,34,1.34,0.85,1,1,0x0000,success,,0.67
21,3,66.0,cranking,155.8,3339,15.18,3.786,11.8,40,1.57,0.83,1,1,0x0000,success,,0.67
21,3,67.0,cranking,187.3,4361,19.82,3.796,11.8,42,1.66,0.95,1,1,0x0000,success,,0.67
21,3,68.0,cranking,215.6,5324,24.2,3.793,11.8,49,1.91,0.97,1,1,0x0000,success,,0.67
21,3,69.0,cranking,242.0,6231,28.32,3.784,11.8,49,1.94,0.94,1,1,0x0000,success,,0.67
21,3,70.0,light-up,266.7,7086,32.21,3.788,11.8,58,2.28,0.96,1,1,0x0000,success,,0.67
21,3,71.0,light-up,290.3,7890,35.86,3.785,11.8,59,2.32,0.95,1,1,0x0000,success,,0.67
21,3,72.0,light-up,312.9,8648,39.31,3.8,11.8,63,2.48,0.98,1,1,0x0000,success,,0.67
21,3,73.0,light-up,334.6,9361,42.55,3.789,11.8,71,2.78,1.1,1,1,0x0000,success,,0.67
21,3,74.0,light-up,355.6,10033,45.6,3.792,11.8,71,2.78,1.09,1,1,0x0000,success,,0.67
21,3,75.0,light-up,376.0,10666,48.48,3.794,11.8,79,3.09,1.18,1,1,0x0000,success,,0.67
21,3,76.0,light-up,395.9,11261,51.19,3.813,11.8,82,3.23,1.15,1,1,0x0000,success,,0.67
21,3,77.0,acceleration,415.2,11823,53.74,3.809,11.8,83,3.25,1.25,1,1,0x0000,success,,0.67
21,3,78.0,acceleration,434.1,12351,56.14,3.803,11.8,90,3.55,1.19,1,1,0x0000,success,,0.67
21,3,79.0,acceleration,452.6,12849,58.4,3.814,11.8,93,3.63,1.24,1,1,0x0000,success,,0.67
21,3,80.0,acceleration,470.8,13318,60.53,3.819,11.8,99,3.86,1.34,1,1,0x0000,success,,0.67
21,3,81.0,acceleration,488.6,13759,62.54,3.805,11.8,104,4.08,1.33,1,1,0x0000,success,,0.67
21,3,82.0,acceleration,506.1,14175,64.43,3.809,11.8,107,4.21,1.38,1,1,0x0000,success,,0.67
21,3,83.0,acceleration,523.3,14566,66.21,3.819,11.8,112,4.38,1.3,1,1,0x0000,success,,0.67
21,3,84.0,acceleration,540.2,14935,67.89,3.817,11.8,116,4.54,1.33,1,1,0x0000,success,,0.67
21,3,85.0,acceleration,556.9,15282,69.46,3.827,11.8,121,4.73,1.4,1,1,0x0000,success,,0.67
21,3,86.0,acceleration,573.4,15609,70.95,3.818,11.8,124,4.85,1.43,1,1,0x0000,success,,0.67
21,3,87.0,acceleration,589.6,15917,72.35,3.834,11.8,125,4.9,1.46,1,1,0x0000,success,,0.67
21,3,88.0,acceleration,605.6,16207,73.67,3.836,11.8,130,5.11,1.55,1,1,0x0000,success,,0.67
21,3,89.0,acceleration,621.4,16480,74.91,3.831,11.8,137,5.35,1.55,1,1,0x0000,success,,0.67
21,3,90.0,self-sustaining,637.1,16737,76.08,3.823,11.8,138,5.4,1.55,1,1,0x0000,success,,0.67
21,3,91.0,self-sustaining,652.5,16980,77.18,3.826,11.8,146,5.73,1.61,1,1,0x0000,success,,0.67
21,3,92.0,self-sustaining,667.8,17208,78.22,3.83,11.8,147,5.76,1.59,1,1,0x0000,success,,0.67
21,3,93.0,self-sustaining,682.9,17423,79.19,3.833,11.8,154,6.06,1.66,1,1,0x0000,success,,0.67
21,3,94.0,self-sustaining,697.9,17625,80.11,3.84,11.8,158,6.18,1.64,1,1,0x0000,success,,0.67
21,3,95.0,self-sustaining,712.7,17815,80.98,3.839,11.8,159,6.22,1.77,1,1,0x0000,success,,0.67
21,3,96.0,self-sustaining,727.4,17995,81.79,3.835,11.8,163,6.39,1.77,1,1,0x0000,success,,0.67
21,3,97.0,self-sustaining,741.9,18164,82.56,3.847,11.8,169,6.64,1.82,1,1,0x0000,success,,0.67
21,3,98.0,self-sustaining,756.3,18323,83.29,3.85,11.8,174,6.82,1.82,1,1,0x0000,success,,0.67
21,3,99.0,self-sustaining,770.6,18473,83.97,3.857,11.8,176,6.9,1.89,1,1,0x0000,success,,0.67
21,3,100.0,self-sustaining,784.7,18614,84.61,3.847,11.8,184,7.23,1.88,1,1,0x0000,success,,0.67
21,3,101.0,self-sustaining,798.7,18747,85.21,3.849,11.8,187,7.32,1.86,1,1,0x0000,success,,0.67
21,3,102.0,self-sustaining,812.7,18872,85.78,3.851,11.8,188,7.38,1.87,1,1,0x0000,success,,0.67
21,3,103.0,self-sustaining,826.5,18990,86.32,3.853,11.8,197,7.74,2.03,1,1,0x0000,success,,0.67
21,3,104.0,self-sustaining,840.2,19101,86.82,3.865,11.8,201,7.89,2.0,1,1,0x0000,success,,0.67
21,4,104.0,cranking,60.0,1100,5.0,3.786,12.6,31,1.2,0.76,1,1,0x0000,success,,1.0
21,4,105.0,cranking,119.0,2253,10.24,3.773,12.6,35,1.37,0.87,1,1,0x0000,success,,1.0
21,4,106.0,cranking,155.8,3339,15.18,3.792,12.6,39,1.54,0.82,1,1,0x0000,success,,1.0
21,4,107.0,cranking,187.3,4361,19.82,3.795,12.6,46,1.79,0.85,1,1,0x0000,success,,1.0
21,4,108.0,cranking,215.7,5324,24.2,3.791,12.6,48,1.89,0.97,1,1,0x0000,success,,1.0
21,4,109.0,cranking,242.0,6231,28.32,3.788,12.6,51,2.0,1.02,1,1,0x0000,success,,1.0
