flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
12,1,0.0,cranking,60.0,1100,5.0,3.777,10.7,30,1.19,0.82,1,1,0x0000,success,,0.0
12,1,1.0,cranking,119.0,2253,10.24,3.777,10.7,33,1.29,0.89,1,1,0x0000,success,,0.0
12,1,2.0,cranking,155.8,3339,15.18,3.787,10.7,37,1.44,0.8,1,1,0x0000,success,,0.0
12,1,3.0,cranking,187.2,4362,19.83,3.789,10.7,42,1.64,0.83,1,1,0x0000,success,,0.0
12,1,4.0,cranking,215.6,5325,24.2,3.79,10.7,49,1.93,0.92,1,1,0x0000,success,,0.0
12,1,5.0,cranking,241.9,6232,28.33,3.796,10.7,52,2.05,0.94,1,1,0x0000,success,,0.0
12,1,6.0,light-up,266.7,7086,32.21,3.785,10.7,55,2.14,0.97,1,1,0x0000,success,,0.0
12,1,7.0,light-up,290.3,7890,35.87,3.789,10.7,61,2.38,0.97,1,1,0x0000,success,,0.0
12,1,8.0,light-up,312.8,8648,39.31,3.8,10.7,66,2.59,1.0,1,1,0x0000,success,,0.0
12,1,9.0,light-up,334.6,9362,42.55,3.797,10.7,69,2.72,1.09,1,1,0x0000,success,,0.0
12,1,10.0,light-up,355.6,10034,45.61,3.792,10.7,72,2.81,1.03,1,1,0x0000,success,,0.0
12,1,11.0,light-up,376.0,10666,48.48,3.809,10.7,75,2.95,1.19,1,1,0x0000,success,,0.0
12,1,12.0,light-up,395.8,11262,51.19,3.798,10.7,79,3.11,1.1,1,1,0x0000,success,,0.0
12,1,13.0,acceleration,415.2,11824,53.74,3.81,10.7,87,3.42,1.25,1,1,0x0000,success,,0.0
12,1,14.0,acceleration,434.1,12352,56.15,3.815,10.7,88,3.46,1.25,1,1,0x0000,success,,0.0
12,1,15.0,acceleration,452.6,12850,58.41,3.807,10.7,92,3.62,1.25,1,1,0x0000,success,,0.0
12,1,16.0,acceleration,470.7,13319,60.54,3.806,10.7,96,3.76,1.23,1,1,0x0000,success,,0.0
12,1,17.0,acceleration,488.5,13760,62.55,3.82,10.7,104,4.06,1.33,1,1,0x0000,success,,0.0
12,1,18.0,acceleration,506.0,14176,64.44,3.822,10.7,109,4.27,1.32,1,1,0x0000,success,,0.0
12,1,19.0,acceleration,523.2,14568,66.22,3.81,10.7,111,4.36,1.39,1,1,0x0000,success,,0.0
12,1,20.0,acceleration,540.1,14936,67.89,3.829,10.7,113,4.43,1.45,1,1,0x0000,success,,0.0
12,1,21.0,acceleration,556.8,15284,69.47,3.824,10.7,117,4.59,1.36,1,1,0x0000,success,,0.0
12,1,22.0,acceleration,573.3,15611,70.96,3.816,10.7,122,4.79,1.42,1,1,0x0000,success,,0.0
12,1,23.0,acceleration,589.5,15919,72.36,3.826,10.7,127,4.99,1.45,1,1,0x0000,success,,0.0
12,1,24.0,acceleration,605.5,16209,73.68,3.833,10.7,129,5.07,1.45,1,1,0x0000,success,,0.0
12,1,25.0,acceleration,621.3,16482,74.92,3.834,10.7,135,5.29,1.53,1,1,0x0000,success,,0.0
12,1,26.0,self-sustaining,636.9,16739,76.09,3.823,10.7,138,5.4,1.61,1,1,0x0000,success,,0.0
12,1,27.0,self-sustaining,652.4,16982,77.19,3.832,10.7,144,5.67,1.67,1,1,0x0000,success,,0.0
12,1,28.0,self-sustaining,667.7,17210,78.23,3.84,10.7,147,5.76,1.64,1,1,0x0000,success,,0.0
12,1,29.0,self-sustaining,682.8,17425,79.2,3.846,10.7,153,6.0,1.62,1,1,0x0000,success,,0.0
12,1,30.0,self-sustaining,697.7,17627,80.12,3.832,10.7,158,6.18,1.77,1,1,0x0000,success,,0.0
12,1,31.0,self-sustaining,712.5,17818,80.99,3.851,10.7,159,6.25,1.79,1,1,0x0000,success,,0.0
12,1,32.0,self-sustaining,727.2,17997,81.81,3.841,10.7,163,6.4,1.7,1,1,0x0000,success,,0.0
12,1,33.0,self-sustaining,741.7,18166,82.57,3.839,10.7,170,6.68,1.77,1,1,0x0000,success,,0.0
12,1,34.0,self-sustaining,756.1,18325,83.3,3.851,10.7,176,6.9,1.81,1,1,0x0000,success,,0.0
12,1,35.0,self-sustaining,770.4,18475,83.98,3.854,10.7,180,7.06,1.81,1,1,0x0000,success,,0.0
12,1,36.0,self-sustaining,784.5,18617,84.62,3.857,10.7,184,7.2,1.93,1,1,0x0000,success,,0.0
12,1,37.0,self-sustaining,798.6,18750,85.23,3.859,10.7,186,7.28,1.96,1,1,0x0000,success,,0.0
12,1,38.0,self-sustaining,812.5,18875,85.79,3.863,10.7,188,7.39,1.92,1,1,0x0000,success,,0.0
12,1,39.0,self-sustaining,826.3,18993,86.33,3.867,10.7,193,7.56,2.04,1,1,0x0000,success,,0.0
12,1,40.0,self-sustaining,840.0,19104,86.84,3.867,10.7,198,7.75,2.04,1,1,0x0000,success,,0.0
12,2,40.0,cranking,57.0,1012,4.6,3.781,10.9,32,1.26,0.83,1,1,0x0008,degraded,slow-light-up,0.33
12,2,41.0,cranking,113.0,2073,9.42,3.792,10.9,36,1.41,0.85,1,1,0x0008,degraded,slow-light-up,0.33
12,2,42.0,cranking,148.0,3072,13.96,3.782,10.9,38,1.47,0.92,1,1,0x0008,degraded,slow-light-up,0.33
12,2,43.0,cranking,177.9,4013,18.24,3.792,10.9,46,1.79,0.93,1,1,0x0008,degraded,slow-light-up,0.33
12,2,44.0,cranking,204.9,4899,22.27,3.797,10.9,48,1.88,0.99,1,1,0x0008,degraded,slow-light-up,0.33
12,2,45.0,cranking,229.9,5733,26.06,3.785,10.9,53,2.07,0.95,1,1,0x0008,degraded,slow-light-up,0.33
12,2,46.0,light-up,253.4,6519,29.63,3.798,10.9,57,2.23,0.99,1,1,0x0008,degraded,slow-light-up,0.33
12,2,47.0,light-up,275.8,7259,32.99,3.795,10.9,58,2.27,1.02,1,1,0x0008,degraded,slow-light-up,0.33
12,2,48.0,light-up,297.2,7956,36.16,3.802,10.9,66,2.6,0.99,1,1,0x0008,degraded,slow-light-up,0.33
12,2,49.0,light-up,317.9,8612,39.15,3.788,10.9,67,2.65,1.05,1,1,0x0008,degraded,slow-light-up,0.33
12,2,50.0,light-up,337.8,9230,41.96,3.809,10.9,72,2.84,1.16,1,1,0x0008,degraded,slow-light-up,0.33
12,2,51.0,light-up,357.2,9812,44.6,3.793,10.9,75,2.94,1.19,1,1,0x0008,degraded,slow-light-up,0.33
12,2,52.0,light-up,376.0,10361,47.09,3.806,10.9,82,3.23,1.14,1,1,0x0008,degraded,slow-light-up,0.33
