flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
14,1,0.0,cranking,60.0,1100,5.0,3.785,12.5,31,1.21,0.84,1,1,0x0000,success,,0.0
14,1,1.0,cranking,119.0,2253,10.24,3.784,12.5,36,1.42,0.77,1,1,0x0000,success,,0.0
14,1,2.0,cranking,155.8,3339,15.18,3.775,12.5,39,1.51,0.84,1,1,0x0000,success,,0.0
14,1,3.0,cranking,187.2,4362,19.83,3.784,12.5,42,1.64,0.91,1,1,0x0000,success,,0.0
14,1,4.0,cranking,215.6,5325,24.2,3.783,12.5,45,1.78,0.92,1,1,0x0000,success,,0.0
14,1,5.0,cranking,241.9,6232,28.33,3.784,12.5,52,2.05,0.9,1,1,0x0000,success,,0.0
14,1,6.0,light-up,266.7,7086,32.21,3.785,12.5,55,2.16,1.01,1,1,0x0000,success,,0.0
14,1,7.0,light-up,290.3,7890,35.87,3.804,12.5,62,2.45,1.03,1,1,0x0000,success,,0.0
14,1,8.0,light-up,312.8,8648,39.31,3.794,12.5,65,2.55,1.11,1,1,0x0000,success,,0.0
14,1,9.0,light-up,334.6,9362,42.55,3.801,12.5,69,2.69,1.12,1,1,0x0000,success,,0.0
14,1,10.0,light-up,355.6,10034,45.61,3.799,12.5,71,2.77,1.08,1,1,0x0000,success,,0.0
14,1,11.0,light-up,376.0,10666,48.48,3.802,12.5,79,3.08,1.16,1,1,0x0000,success,,0.0
14,1,12.0,light-up,395.8,11262,51.19,3.8,12.5,81,3.2,1.1,1,1,0x0000,success,,0.0
14,1,13.0,acceleration,415.2,11824,53.74,3.81,12.5,86,3.36,1.17,1,1,0x0000,success,,0.0
14,1,14.0,acceleration,434.1,12352,56.15,3.81,12.5,89,3.47,1.24,1,1,0x0000,success,,0.0
14,1,15.0,acceleration,452.6,12850,58.41,3.803,12.5,95,3.74,1.26,1,1,0x0000,success,,0.0
14,1,16.0,acceleration,470.7,13319,60.54,3.817,12.5,98,3.83,1.21,1,1,0x0000,success,,0.0
14,1,17.0,acceleration,488.5,13760,62.55,3.812,12.5,104,4.1,1.32,1,1,0x0000,success,,0.0
14,1,18.0,acceleration,506.0,14176,64.44,3.814,12.5,108,4.24,1.33,1,1,0x0000,success,,0.0
14,1,19.0,acceleration,523.2,14568,66.22,3.822,12.5,110,4.31,1.44,1,1,0x0000,success,,0.0
14,1,20.0,acceleration,540.1,14936,67.89,3.816,12.5,115,4.51,1.43,1,1,0x0000,success,,0.0
14,1,21.0,acceleration,556.8,15284,69.47,3.829,12.5,118,4.61,1.45,1,1,0x0000,success,,0.0
14,1,22.0,acceleration,573.3,15611,70.96,3.829,12.5,124,4.87,1.49,1,1,0x0000,success,,0.0
14,1,23.0,acceleration,589.5,15919,72.36,3.823,12.5,128,5.02,1.51,1,1,0x0000,success,,0.0
14,1,24.0,acceleration,605.5,16209,73.68,3.819,12.5,132,5.16,1.45,1,1,0x0000,success,,0.0
14,1,25.0,acceleration,621.3,16482,74.92,3.832,12.5,135,5.29,1.5,1,1,0x0000,success,,0.0
14,1,26.0,self-sustaining,636.9,16739,76.09,3.836,12.5,141,5.54,1.52,1,1,0x0000,success,,0.0
14,1,27.0,self-sustaining,652.4,16982,77.19,3.826,12.5,145,5.71,1.55,1,1,0x0000,success,,0.0
14,1,28.0,self-sustaining,667.7,17210,78.23,3.836,12.5,148,5.81,1.57,1,1,0x0000,success,,0.0
14,1,29.0,self-sustaining,682.8,17425,79.2,3.829,12.5,154,6.05,1.69,1,1,0x0000,success,,0.0
