flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
55,1,0.0,cranking,60.0,1100,5.0,3.788,11.7,32,1.25,0.81,1,1,0x0000,success,,0.0
55,1,1.0,cranking,119.0,2253,10.24,3.783,11.7,34,1.33,0.81,1,1,0x0000,success,,0.0
55,1,2.0,cranking,155.8,3339,15.18,3.775,11.7,42,1.63,0.92,1,1,0x0000,success,,0.0
55,1,3.0,cranking,187.2,4362,19.83,3.791,11.7,43,1.68,0.89,1,1,0x0000,success,,0.0
55,1,4.0,cranking,215.6,5325,24.2,3.781,11.7,45,1.77,0.92,1,1,0x0000,success,,0.0
55,1,5.0,cranking,241.9,6232,28.33,3.781,11.7,50,1.98,1.01,1,1,0x0000,success,,0.0
55,1,6.0,light-up,266.7,7086,32.21,3.794,11.7,54,2.13,1.03,1,1,0x0000,success,,0.0
55,1,7.0,light-up,290.3,7890,35.87,3.795,11.7,59,2.31,1.0,1,1,0x0000,success,,0.0
55,1,8.0,light-up,312.8,8648,39.31,3.789,11.7,65,2.54,1.06,1,1,0x0000,success,,0.0
55,1,9.0,light-up,334.6,9362,42.55,3.79,11.7,71,2.78,1.06,1,1,0x0000,success,,0.0
55,1,10.0,light-up,355.6,10034,45.61,3.804,11.7,73,2.85,1.06,1,1,0x0000,success,,0.0
55,1,11.0,light-up,376.0,10666,48.48,3.796,11.7,78,3.05,1.09,1,1,0x0000,success,,0.0
55,1,12.0,light-up,395.8,11262,51.19,3.8,11.7,82,3.23,1.17,1,1,0x0000,success,,0.0
55,1,13.0,acceleration,415.2,11824,53.74,3.81,11.7,87,3.43,1.25,1,1,0x0000,success,,0.0
55,1,14.0,acceleration,434.1,12352,56.15,3.811,11.7,88,3.43,1.16,1,1,0x0000,success,,0.0
55,1,15.0,acceleration,452.6,12850,58.41,3.804,11.7,96,3.75,1.27,1,1,0x0000,success,,0.0
55,1,16.0,acceleration,470.7,13319,60.54,3.822,11.7,96,3.77,1.24,1,1,0x0000,success,,0.0
55,1,17.0,acceleration,488.5,13760,62.55,3.81,11.7,104,4.07,1.33,1,1,0x0000,success,,0.0
55,1,18.0,acceleration,506.0,14176,64.44,3.812,11.7,104,4.08,1.41,1,1,0x0000,success,,0.0
55,1,19.0,acceleration,523.2,14568,66.22,3.812,11.7,112,4.41,1.35,1,1,0x0000,success,,0.0
55,1,20.0,acceleration,540.1,14936,67.89,3.822,11.7,116,4.53,1.37,1,1,0x0000,success,,0.0
55,1,21.0,acceleration,556.8,15284,69.47,3.826,11.7,117,4.59,1.45,1,1,0x0000,success,,0.0
55,1,22.0,acceleration,573.3,15611,70.96,3.833,11.7,122,4.77,1.47,1,1,0x0000,success,,0.0
55,1,23.0,acceleration,589.5,15919,72.36,3.822,11.7,130,5.08,1.49,1,1,0x0000,success,,0.0
55,1,24.0,acceleration,605.5,16209,73.68,3.824,11.7,130,5.11,1.45,1,1,0x0000,success,,0.0
55,1,25.0,acceleration,621.3,16482,74.92,3.826,11.7,133,5.23,1.59,1,1,0x0000,success,,0.0
55,1,26.0,self-sustaining,636.9,16739,76.09,3.828,11.7,142,5.55,1.55,1,1,0x0000,success,,0.0
55,1,27.0,self-sustaining,652.4,16982,77.19,3.843,11.7,146,5.73,1.6,1,1,0x0000,success,,0.0
