flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
40,1,0.0,cranking,60.0,1100,5.0,3.786,12.0,31,1.21,0.86,1,1,0x0000,success,,0.0
40,1,1.0,cranking,119.0,2253,10.24,3.779,12.0,33,1.31,0.78,1,1,0x0000,success,,0.0
40,1,2.0,cranking,155.8,3339,15.18,3.784,12.0,39,1.52,0.85,1,1,0x0000,success,,0.0
40,1,3.0,cranking,187.2,4362,19.83,3.78,12.0,43,1.68,0.83,1,1,0x0000,success,,0.0
40,1,4.0,cranking,215.6,5325,24.2,3.792,12.0,50,1.96,0.89,1,1,0x0000,success,,0.0
40,1,5.0,cranking,241.9,6232,28.33,3.792,12.0,52,2.05,1.02,1,1,0x0000,success,,0.0
40,1,6.0,light-up,266.7,7086,32.21,3.799,12.0,55,2.16,0.97,1,1,0x0000,success,,0.0
40,1,7.0,light-up,290.3,7890,35.87,3.787,12.0,59,2.31,1.01,1,1,0x0000,success,,0.0
40,1,8.0,light-up,312.8,8648,39.31,3.792,12.0,62,2.45,1.1,1,1,0x0000,success,,0.0
40,1,9.0,light-up,334.6,9362,42.55,3.792,12.0,69,2.69,1.02,1,1,0x0000,success,,0.0
40,1,10.0,light-up,355.6,10034,45.61,3.793,12.0,75,2.93,1.17,1,1,0x0000,success,,0.0
40,1,11.0,light-up,376.0,10666,48.48,3.793,12.0,77,3.03,1.17,1,1,0x0000,success,,0.0
40,1,12.0,light-up,395.8,11262,51.19,3.806,12.0,82,3.21,1.17,1,1,0x0000,success,,0.0
40,1,13.0,acceleration,415.2,11824,53.74,3.797,12.0,87,3.41,1.14,1,1,0x0000,success,,0.0
40,1,14.0,acceleration,434.1,12352,56.15,3.807,12.0,91,3.56,1.24,1,1,0x0000,success,,0.0
40,1,15.0,acceleration,452.6,12850,58.41,3.803,12.0,93,3.63,1.21,1,1,0x0000,success,,0.0
40,1,16.0,acceleration,470.7,13319,60.54,3.815,12.0,100,3.91,1.34,1,1,0x0000,success,,0.0
40,1,17.0,acceleration,488.5,13760,62.55,3.808,12.0,104,4.06,1.27,1,1,0x0000,success,,0.0
40,1,18.0,acceleration,506.0,14176,64.44,3.815,12.0,108,4.25,1.29,1,1,0x0000,success,,0.0
40,1,19.0,acceleration,523.2,14568,66.22,3.817,12.0,109,4.26,1.41,1,1,0x0000,success,,0.0
40,1,20.0,acceleration,540.1,14936,67.89,3.825,12.0,115,4.5,1.34,1,1,0x0000,success,,0.0
40,1,21.0,acceleration,556.8,15284,69.47,3.814,12.0,121,4.76,1.4,1,1,0x0000,success,,0.0
40,1,22.0,acceleration,573.3,15611,70.96,3.828,12.0,125,4.88,1.47,1,1,0x0000,success,,0.0
40,1,23.0,acceleration,589.5,15919,72.36,3.828,12.0,126,4.93,1.47,1,1,0x0000,success,,0.0
40,1,24.0,acceleration,605.5,16209,73.68,3.833,12.0,129,5.07,1.47,1,1,0x0000,success,,0.0
40,1,25.0,acceleration,621.3,16482,74.92,3.829,12.0,137,5.36,1.52,1,1,0x0000,success,,0.0
40,1,26.0,self-sustaining,636.9,16739,76.09,3.842,12.0,139,5.43,1.52,1,1,0x0000,success,,0.0
40,1,27.0,self-sustaining,652.4,16982,77.19,3.826,12.0,142,5.58,1.65,1,1,0x0000,success,,0.0
40,1,28.0,self-sustaining,667.7,17210,78.23,3.829,12.0,150,5.9,1.66,1,1,0x0000,success,,0.0
40,1,29.0,self-sustaining,682.8,17425,79.2,3.847,12.0,151,5.9,1.62,1,1,0x0000,success,,0.0
40,1,30.0,self-sustaining,697.7,17627,80.12,3.833,12.0,155,6.08,1.75,1,1,0x0000,success,,0.0
40,1,31.0,self-sustaining,712.5,17818,80.99,3.839,12.0,163,6.39,1.72,1,1,0x0000,success,,0.0
40,1,32.0,self-sustaining,727.2,17997,81.81,3.852,12.0,166,6.51,1.69,1,1,0x0000,success,,0.0
40,1,33.0,self-sustaining,741.7,18166,82.57,3.845,12.0,168,6.58,1.74,1,1,0x0000,success,,0.0
40,1,34.0,self-sustaining,756.1,18325,83.3,3.844,12.0,173,6.78,1.88,1,1,0x0000,success,,0.0
40,1,35.0,self-sustaining,770.4,18475,83.98,3.85,12.0,176,6.89,1.87,1,1,0x0000,success,,0.0
40,1,36.0,self-sustaining,784.5,18617,84.62,3.846,12.0,180,7.07,1.94,1,1,0x0000,success,,0.0
40,1,37.0,self-sustaining,798.6,18750,85.23,3.845,12.0,184,7.22,1.92,1,1,0x0000,success,,0.0
40,1,38.0,self-sustaining,812.5,18875,85.79,3.865,12.0,189,7.41,1.98,1,1,0x0000,success,,0.0
40,1,39.0,self-sustaining,826.3,18993,86.33,3.867,12.0,194,7.61,2.0,1,1,0x0000,success,,0.0
40,1,40.0,self-sustaining,840.0,19104,86.84,3.858,12.0,199,7.82,1.93,1,1,0x0000,success,,0.0
40,2,40.0,cranking,60.0,1100,5.0,3.774,12.8,31,1.21,0.84,1,1,0x0008,degraded,sensor-drift,0.33
40,2,41.0,cranking,119.0,2253,10.24,3.781,12.8,37,1.43,0.83,1,1,0x0008,degraded,sensor-drift,0.33
40,2,42.0,cranking,155.8,3339,15.18,3.777,12.8,40,1.57,0.9,1,1,0x0008,degraded,sensor-drift,0.33
40,2,43.0,cranking,187.3,4362,19.83,3.779,12.8,42,1.64,0.85,1,1,0x0008,degraded,sensor-drift,0.33
40,2,44.0,cranking,215.6,5325,24.2,3.789,12.8,46,1.8,0.89,1,1,0x0008,degraded,sensor-drift,0.33
40,2,45.0,cranking,242.0,6232,28.33,3.782,12.8,54,2.1,0.93,1,1,0x0008,degraded,sensor-drift,0.33
40,2,46.0,light-up,266.7,7086,32.21,3.8,12.8,56,2.18,0.93,1,1,0x0008,degraded,sensor-drift,0.33
40,2,47.0,light-up,290.3,7890,35.86,3.788,12.8,58,2.26,1.04,1,1,0x0008,degraded,sensor-drift,0.33
40,2,48.0,light-up,312.8,8648,39.31,3.8,12.8,65,2.53,1.06,1,1,0x0008,degraded,sensor-drift,0.33
40,2,49.0,light-up,334.6,9361,42.55,3.804,12.8,68,2.65,1.02,1,1,0x0008,degraded,sensor-drift,0.33
40,2,50.0,light-up,355.6,10033,45.61,3.802,12.8,74,2.89,1.09,1,1,0x0008,degraded,sensor-drift,0.33
40,2,51.0,light-up,376.0,10666,48.48,3.793,12.8,76,2.99,1.14,1,1,0x0008,degraded,sensor-drift,0.33
40,2,52.0,light-up,395.8,11262,51.19,3.802,12.8,83,3.25,1.11,1,1,0x0008,degraded,sensor-drift,0.33
40,2,53.0,acceleration,415.2,11823,53.74,3.8,12.8,88,3.43,1.16,1,1,0x0008,degraded,sensor-drift,0.33
40,2,54.0,acceleration,434.1,12352,56.14,3.807,12.8,88,3.45,1.2,1,1,0x0008,degraded,sensor-drift,0.33
40,2,55.0,acceleration,452.6,12849,58.41,3.803,12.8,92,3.6,1.2,1,1,0x0008,degraded,sensor-drift,0.33
40,2,56.0,acceleration,470.7,13318,60.54,3.812,12.8,99,3.9,1.22,1,1,0x0008,degraded,sensor-drift,0.33
40,2,57.0,acceleration,488.6,13760,62.54,3.809,12.8,102,3.99,1.35,1,1,0x0008,degraded,sensor-drift,0.33
40,2,58.0,acceleration,506.1,14175,64.43,3.811,12.8,105,4.1,1.28,1,1,0x0008,degraded,sensor-drift,0.33
40,2,59.0,acceleration,523.3,14567,66.21,3.812,12.8,108,4.25,1.31,1,1,0x0008,degraded,sensor-drift,0.33
40,2,60.0,acceleration,540.2,14936,67.89,3.818,12.8,113,4.41,1.41,1,1,0x0008,degraded,sensor-drift,0.33
