flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
29,1,0.0,cranking,60.0,1100,5.0,3.785,13.1,29,1.13,0.75,1,1,0x0000,success,,0.0
29,1,1.0,cranking,119.0,2253,10.24,3.773,13.1,37,1.44,0.83,1,1,0x0000,success,,0.0
29,1,2.0,cranking,155.8,3339,15.18,3.781,13.1,38,1.51,0.82,1,1,0x0000,success,,0.0
29,1,3.0,cranking,187.2,4362,19.83,3.781,13.1,43,1.67,0.86,1,1,0x0000,success,,0.0
29,1,4.0,cranking,215.6,5325,24.2,3.793,13.1,48,1.9,0.9,1,1,0x0000,success,,0.0
29,1,5.0,cranking,241.9,6232,28.33,3.799,13.1,51,1.99,0.9,1,1,0x0000,success,,0.0
29,1,6.0,light-up,266.7,7086,32.21,3.79,13.1,55,2.14,1.02,1,1,0x0000,success,,0.0
29,1,7.0,light-up,290.3,7890,35.87,3.8,13.1,59,2.3,0.94,1,1,0x0000,success,,0.0
29,1,8.0,light-up,312.8,8648,39.31,3.803,13.1,64,2.5,1.0,1,1,0x0000,success,,0.0
29,1,9.0,light-up,334.6,9362,42.55,3.79,13.1,67,2.61,1.04,1,1,0x0000,success,,0.0
29,1,10.0,light-up,355.6,10034,45.61,3.8,13.1,72,2.81,1.17,1,1,0x0000,success,,0.0
29,1,11.0,light-up,376.0,10666,48.48,3.794,13.1,78,3.05,1.18,1,1,0x0000,success,,0.0
29,1,12.0,light-up,395.8,11262,51.19,3.8,13.1,80,3.13,1.14,1,1,0x0000,success,,0.0
29,1,13.0,acceleration,415.2,11824,53.74,3.801,13.1,83,3.27,1.2,1,1,0x0000,success,,0.0
29,1,14.0,acceleration,434.1,12352,56.15,3.813,13.1,88,3.46,1.21,1,1,0x0000,success,,0.0
29,1,15.0,acceleration,452.6,12850,58.41,3.802,13.1,94,3.71,1.19,1,1,0x0000,success,,0.0
29,1,16.0,acceleration,470.7,13319,60.54,3.805,13.1,97,3.81,1.34,1,1,0x0000,success,,0.0
29,1,17.0,acceleration,488.5,13760,62.55,3.821,13.1,102,4.0,1.37,1,1,0x0000,success,,0.0
29,1,18.0,acceleration,506.0,14176,64.44,3.808,13.1,104,4.08,1.29,1,1,0x0000,success,,0.0
29,1,19.0,acceleration,523.2,14568,66.22,3.812,13.1,113,4.42,1.3,1,1,0x0000,success,,0.0
29,1,20.0,acceleration,540.1,14936,67.89,3.829,13.1,115,4.5,1.41,1,1,0x0000,success,,0.0
29,1,21.0,acceleration,556.8,15284,69.47,3.819,13.1,117,4.58,1.44,1,1,0x0000,success,,0.0
29,1,22.0,acceleration,573.3,15611,70.96,3.824,13.1,124,4.85,1.42,1,1,0x0000,success,,0.0
29,1,23.0,acceleration,589.5,15919,72.36,3.823,13.1,125,4.91,1.56,1,1,0x0000,success,,0.0
29,1,24.0,acceleration,605.5,16209,73.68,3.826,13.1,132,5.18,1.47,1,1,0x0000,success,,0.0
29,1,25.0,acceleration,621.3,16482,74.92,3.83,13.1,134,5.26,1.54,1,1,0x0000,success,,0.0
29,1,26.0,self-sustaining,636.9,16739,76.09,3.837,13.1,140,5.49,1.55,1,1,0x0000,success,,0.0
29,1,27.0,self-sustaining,652.4,16982,77.19,3.84,13.1,142,5.58,1.57,1,1,0x0000,success,,0.0
29,1,28.0,self-sustaining,667.7,17210,78.23,3.829,13.1,148,5.81,1.62,1,1,0x0000,success,,0.0
29,1,29.0,self-sustaining,682.8,17425,79.2,3.839,13.1,153,6.01,1.71,1,1,0x0000,success,,0.0
29,1,30.0,self-sustaining,697.7,17627,80.12,3.842,13.1,159,6.23,1.63,1,1,0x0000,success,,0.0
29,1,31.0,self-sustaining,712.5,17818,80.99,3.85,13.1,162,6.36,1.67,1,1,0x0000,success,,0.0
29,1,32.0,self-sustaining,727.2,17997,81.81,3.851,13.1,167,6.54,1.76,1,1,0x0000,success,,0.0
29,1,33.0,self-sustaining,741.7,18166,82.57,3.849,13.1,169,6.64,1.78,1,1,0x0000,success,,0.0
29,1,34.0,self-sustaining,756.1,18325,83.3,3.855,13.1,175,6.85,1.88,1,1,0x0000,success,,0.0
29,1,35.0,self-sustaining,770.4,18475,83.98,3.846,13.1,180,7.04,1.78,1,1,0x0000,success,,0.0
29,1,36.0,self-sustaining,784.5,18617,84.62,3.852,13.1,182,7.14,1.91,1,1,0x0000,success,,0.0
29,1,37.0,self-sustaining,798.6,18750,85.23,3.86,13.1,184,7.22,1.9,1,1,0x0000,success,,0.0
29,1,38.0,self-sustaining,812.5,18875,85.79,3.866,13.1,190,7.47,1.87,1,1,0x0000,success,,0.0
29,1,39.0,self-sustaining,826.3,18993,86.33,3.863,13.1,195,7.64,2.01,1,1,0x0000,success,,0.0
29,1,40.0,self-sustaining,840.0,19104,86.84,3.853,13.1,198,7.76,2.06,1,1,0x0000,success,,0.0
29,2,40.0,cranking,60.0,1100,5.0,3.789,14.1,28,1.11,0.75,1,1,0x0000,success,,0.33
29,2,41.0,cranking,119.0,2253,10.24,3.785,14.1,36,1.43,0.8,1,1,0x0000,success,,0.33
29,2,42.0,cranking,155.8,3339,15.18,3.791,14.1,39,1.54,0.79,1,1,0x0000,success,,0.33
29,2,43.0,cranking,187.3,4361,19.82,3.78,14.1,44,1.74,0.85,1,1,0x0000,success,,0.33
29,2,44.0,cranking,215.6,5325,24.2,3.783,14.1,46,1.8,0.93,1,1,0x0000,success,,0.33
29,2,45.0,cranking,242.0,6232,28.33,3.788,14.1,51,2.01,0.91,1,1,0x0000,success,,0.33
29,2,46.0,light-up,266.7,7086,32.21,3.8,14.1,55,2.14,1.04,1,1,0x0000,success,,0.33
29,2,47.0,light-up,290.3,7890,35.86,3.79,14.1,60,2.37,0.95,1,1,0x0000,success,,0.33
29,2,48.0,light-up,312.9,8648,39.31,3.805,14.1,64,2.51,0.97,1,1,0x0000,success,,0.33
29,2,49.0,light-up,334.6,9361,42.55,3.797,14.1,67,2.64,1.14,1,1,0x0000,success,,0.33
29,2,50.0,light-up,355.6,10033,45.6,3.8,14.1,75,2.92,1.07,1,1,0x0000,success,,0.33
29,2,51.0,light-up,376.0,10666,48.48,3.806,14.1,77,3.02,1.15,1,1,0x0000,success,,0.33
29,2,52.0,light-up,395.8,11262,51.19,3.8,14.1,80,3.16,1.2,1,1,0x0000,success,,0.33
29,2,53.0,acceleration,415.2,11823,53.74,3.809,14.1,86,3.37,1.17,1,1,0x0000,success,,0.33
29,2,54.0,acceleration,434.1,12351,56.14,3.803,14.1,88,3.46,1.2,1,1,0x0000,success,,0.33
