flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
42,1,0.0,cranking,60.0,1100,5.0,3.774,12.5,31,1.23,0.82,1,1,0x0000,success,,0.0
42,1,1.0,cranking,119.0,2253,10.24,3.782,12.5,34,1.35,0.89,1,1,0x0000,success,,0.0
42,1,2.0,cranking,155.8,3339,15.18,3.789,12.5,41,1.59,0.81,1,1,0x0000,success,,0.0
42,1,3.0,cranking,187.2,4362,19.83,3.795,12.5,43,1.68,0.84,1,1,0x0000,success,,0.0
42,1,4.0,cranking,215.6,5325,24.2,3.791,12.5,46,1.8,0.93,1,1,0x0000,success,,0.0
42,1,5.0,cranking,241.9,6232,28.33,3.791,12.5,50,1.95,0.89,1,1,0x0000,success,,0.0
42,1,6.0,light-up,266.7,7086,32.21,3.801,12.5,57,2.22,0.91,1,1,0x0000,success,,0.0
42,1,7.0,light-up,290.3,7890,35.87,3.798,12.5,61,2.4,1.07,1,1,0x0000,success,,0.0
42,1,8.0,light-up,312.8,8648,39.31,3.804,12.5,67,2.62,1.06,1,1,0x0000,success,,0.0
42,1,9.0,light-up,334.6,9362,42.55,3.794,12.5,68,2.67,1.09,1,1,0x0000,success,,0.0
42,1,10.0,light-up,355.6,10034,45.61,3.794,12.5,74,2.91,1.06,1,1,0x0000,success,,0.0
42,1,11.0,light-up,376.0,10666,48.48,3.797,12.5,75,2.93,1.17,1,1,0x0000,success,,0.0
42,1,12.0,light-up,395.8,11262,51.19,3.796,12.5,81,3.16,1.22,1,1,0x0000,success,,0.0
42,1,13.0,acceleration,415.2,11824,53.74,3.813,12.5,84,3.29,1.2,1,1,0x0000,success,,0.0
42,1,14.0,acceleration,434.1,12352,56.15,3.814,12.5,90,3.54,1.27,1,1,0x0000,success,,0.0
42,1,15.0,acceleration,452.6,12850,58.41,3.805,12.5,92,3.61,1.2,1,1,0x0000,success,,0.0
42,1,16.0,acceleration,470.7,13319,60.54,3.821,12.5,95,3.75,1.33,1,1,0x0000,success,,0.0
42,1,17.0,acceleration,488.5,13760,62.55,3.819,12.5,102,4.0,1.3,1,1,0x0000,success,,0.0
42,1,18.0,acceleration,506.0,14176,64.44,3.812,12.5,105,4.12,1.34,1,1,0x0000,success,,0.0
42,1,19.0,acceleration,523.2,14568,66.22,3.813,12.5,109,4.27,1.44,1,1,0x0000,success,,0.0
42,1,20.0,acceleration,540.1,14936,67.89,3.827,12.5,113,4.44,1.35,1,1,0x0000,success,,0.0
42,1,21.0,acceleration,556.8,15284,69.47,3.813,12.5,119,4.68,1.4,1,1,0x0000,success,,0.0
42,1,22.0,acceleration,573.3,15611,70.96,3.832,12.5,125,4.9,1.42,1,1,0x0000,success,,0.0
42,1,23.0,acceleration,589.5,15919,72.36,3.835,12.5,125,4.91,1.54,1,1,0x0000,success,,0.0
42,1,24.0,acceleration,605.5,16209,73.68,3.825,12.5,134,5.26,1.48,1,1,0x0000,success,,0.0
42,1,25.0,acceleration,621.3,16482,74.92,3.838,12.5,135,5.28,1.51,1,1,0x0000,success,,0.0
42,1,26.0,self-sustaining,636.9,16739,76.09,3.824,12.5,140,5.47,1.59,1,1,0x0000,success,,0.0
