flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
32,1,0.0,cranking,60.0,1100,5.0,3.783,13.1,31,1.21,0.83,1,1,0x0000,success,,0.0
32,1,1.0,cranking,119.0,2253,10.24,3.783,13.1,34,1.35,0.88,1,1,0x0000,success,,0.0
32,1,2.0,cranking,155.8,3339,15.18,3.784,13.1,39,1.54,0.91,1,1,0x0000,success,,0.0
32,1,3.0,cranking,187.2,4362,19.83,3.789,13.1,45,1.78,0.89,1,1,0x0000,success,,0.0
32,1,4.0,cranking,215.6,5325,24.2,3.788,13.1,48,1.88,0.99,1,1,0x0000,success,,0.0
32,1,5.0,cranking,241.9,6232,28.33,3.783,13.1,49,1.93,0.94,1,1,0x0000,success,,0.0
32,1,6.0,light-up,266.7,7086,32.21,3.786,13.1,57,2.23,0.97,1,1,0x0000,success,,0.0
32,1,7.0,light-up,290.3,7890,35.87,3.794,13.1,59,2.32,0.97,1,1,0x0000,success,,0.0
32,1,8.0,light-up,312.8,8648,39.31,3.805,13.1,65,2.56,1.1,1,1,0x0000,success,,0.0
32,1,9.0,light-up,334.6,9362,42.55,3.794,13.1,66,2.6,1.06,1,1,0x0000,success,,0.0
32,1,10.0,light-up,355.6,10034,45.61,3.799,13.1,71,2.8,1.08,1,1,0x0000,success,,0.0
32,1,11.0,light-up,376.0,10666,48.48,3.804,13.1,78,3.06,1.15,1,1,0x0000,success,,0.0
32,1,12.0,light-up,395.8,11262,51.19,3.798,13.1,80,3.13,1.17,1,1,0x0000,success,,0.0
32,1,13.0,acceleration,415.2,11824,53.74,3.805,13.1,85,3.34,1.13,1,1,0x0000,success,,0.0
32,1,14.0,acceleration,434.1,12352,56.15,3.8,13.1,87,3.42,1.15,1,1,0x0000,success,,0.0
32,1,15.0,acceleration,452.6,12850,58.41,3.803,13.1,96,3.75,1.23,1,1,0x0000,success,,0.0
32,1,16.0,acceleration,470.7,13319,60.54,3.805,13.1,99,3.86,1.31,1,1,0x0000,success,,0.0
32,1,17.0,acceleration,488.5,13760,62.55,3.816,13.1,101,3.98,1.3,1,1,0x0000,success,,0.0
32,1,18.0,acceleration,506.0,14176,64.44,3.823,13.1,105,4.13,1.33,1,1,0x0000,success,,0.0
32,1,19.0,acceleration,523.2,14568,66.22,3.812,13.1,108,4.25,1.36,1,1,0x0000,success,,0.0
32,1,20.0,acceleration,540.1,14936,67.89,3.81,13.1,117,4.58,1.47,1,1,0x0000,success,,0.0
32,1,21.0,acceleration,556.8,15284,69.47,3.818,13.1,117,4.57,1.44,1,1,0x0000,success,,0.0
32,1,22.0,acceleration,573.3,15611,70.96,3.815,13.1,121,4.75,1.4,1,1,0x0000,success,,0.0
32,1,23.0,acceleration,589.5,15919,72.36,3.834,13.1,129,5.06,1.45,1,1,0x0000,success,,0.0
32,1,24.0,acceleration,605.5,16209,73.68,3.819,13.1,133,5.21,1.47,1,1,0x0000,success,,0.0
32,1,25.0,acceleration,621.3,16482,74.92,3.834,13.1,138,5.42,1.6,1,1,0x0000,success,,0.0
32,1,26.0,self-sustaining,636.9,16739,76.09,3.824,13.1,142,5.55,1.51,1,1,0x0000,success,,0.0
32,1,27.0,self-sustaining,652.4,16982,77.19,3.832,13.1,143,5.62,1.59,1,1,0x0000,success,,0.0
32,1,28.0,self-sustaining,667.7,17210,78.23,3.844,13.1,150,5.87,1.63,1,1,0x0000,success,,0.0
32,1,29.0,self-sustaining,682.8,17425,79.2,3.836,13.1,154,6.04,1.66,1,1,0x0000,success,,0.0
32,1,30.0,self-sustaining,697.7,17627,80.12,3.834,13.1,157,6.17,1.74,1,1,0x0000,success,,0.0
32,1,31.0,self-sustaining,712.5,17818,80.99,3.836,13.1,162,6.36,1.77,1,1,0x0000,success,,0.0
32,1,32.0,self-sustaining,727.2,17997,81.81,3.842,13.1,167,6.54,1.74,1,1,0x0000,success,,0.0
32,1,33.0,self-sustaining,741.7,18166,82.57,3.847,13.1,168,6.61,1.8,1,1,0x0000,success,,0.0
32,1,34.0,self-sustaining,756.1,18325,83.3,3.843,13.1,172,6.73,1.87,1,1,0x0000,success,,0.0
32,1,35.0,self-sustaining,770.4,18475,83.98,3.857,13.1,179,7.0,1.8,1,1,0x0000,success,,0.0
32,1,36.0,self-sustaining,784.5,18617,84.62,3.85,13.1,183,7.19,1.81,1,1,0x0000,success,,0.0
32,1,37.0,self-sustaining,798.6,18750,85.23,3.856,13.1,188,7.36,1.87,1,1,0x0000,success,,0.0
32,1,38.0,self-sustaining,812.5,18875,85.79,3.863,13.1,193,7.55,1.99,1,1,0x0000,success,,0.0
32,1,39.0,self-sustaining,826.3,18993,86.33,3.853,13.1,195,7.66,1.96,1,1,0x0000,success,,0.0
32,1,40.0,self-sustaining,840.0,19104,86.84,3.854,13.1,200,7.86,2.01,1,1,0x0000,success,,0.0
32,2,40.0,cranking,60.0,1100,5.0,3.772,12.3,32,1.25,0.84,1,1,0x0000,success,,0.33
32,2,41.0,cranking,119.0,2253,10.24,3.773,12.3,33,1.31,0.86,1,1,0x0000,success,,0.33
32,2,42.0,cranking,155.8,3339,15.18,3.79,12.3,41,1.62,0.9,1,1,0x0000,success,,0.33
32,2,43.0,cranking,187.3,4362,19.83,3.784,12.3,42,1.65,0.91,1,1,0x0000,success,,0.33
32,2,44.0,cranking,215.6,5325,24.2,3.787,12.3,48,1.9,0.85,1,1,0x0000,success,,0.33
32,2,45.0,cranking,242.0,6232,28.33,3.794,12.3,54,2.12,1.01,1,1,0x0000,success,,0.33
32,2,46.0,light-up,266.7,7086,32.21,3.784,12.3,55,2.15,0.98,1,1,0x0000,success,,0.33
32,2,47.0,light-up,290.3,7890,35.86,3.788,12.3,59,2.3,0.94,1,1,0x0000,success,,0.33
32,2,48.0,light-up,312.8,8648,39.31,3.79,12.3,63,2.46,1.1,1,1,0x0000,success,,0.33
32,2,49.0,light-up,334.6,9361,42.55,3.805,12.3,69,2.69,1.1,1,1,0x0000,success,,0.33
32,2,50.0,light-up,355.6,10033,45.61,3.8,12.3,72,2.83,1.17,1,1,0x0000,success,,0.33
32,2,51.0,light-up,376.0,10666,48.48,3.792,12.3,74,2.92,1.09,1,1,0x0000,success,,0.33
32,2,52.0,light-up,395.8,11262,51.19,3.795,12.3,82,3.21,1.17,1,1,0x0000,success,,0.33
32,2,53.0,acceleration,415.2,11823,53.74,3.803,12.3,86,3.38,1.17,1,1,0x0000,success,,0.33
32,2,54.0,acceleration,434.1,12352,56.14,3.813,12.3,88,3.46,1.16,1,1,0x0000,success,,0.33
32,2,55.0,acceleration,452.6,12849,58.41,3.82,12.3,93,3.63,1.24,1,1,0x0000,success,,0.33
32,2,56.0,acceleration,470.7,13318,60.54,3.804,12.3,99,3.87,1.21,1,1,0x0000,success,,0.33
32,2,57.0,acceleration,488.6,13760,62.54,3.824,12.3,103,4.03,1.34,1,1,0x0000,success,,0.33
32,2,58.0,acceleration,506.1,14175,64.43,3.824,12.3,106,4.17,1.37,1,1,0x0000,success,,0.33
32,2,59.0,acceleration,523.3,14567,66.21,3.828,12.3,110,4.32,1.39,1,1,0x0000,success,,0.33
32,2,60.0,acceleration,540.2,14936,67.89,3.824,12.3,113,4.42,1.39,1,1,0x0000,success,,0.33
32,2,61.0,acceleration,556.9,15283,69.47,3.815,12.3,119,4.66,1.48,1,1,0x0000,success,,0.33
32,2,62.0,acceleration,573.3,15610,70.95,3.829,12.3,125,4.91,1.46,1,1,0x0000,success,,0.33
32,2,63.0,acceleration,589.5,15918,72.35,3.824,12.3,126,4.95,1.48,1,1,0x0000,success,,0.33
32,2,64.0,acceleration,605.6,16208,73.67,3.835,12.3,133,5.22,1.54,1,1,0x0000,success,,0.33
32,2,65.0,acceleration,621.4,16481,74.91,3.838,12.3,138,5.41,1.48,1,1,0x0000,success,,0.33
32,2,66.0,self-sustaining,637.0,16738,76.08,3.833,12.3,140,5.49,1.61,1,1,0x0000,success,,0.33
32,2,67.0,self-sustaining,652.5,16981,77.18,3.83,12.3,145,5.7,1.59,1,1,0x0000,success,,0.33
32,2,68.0,self-sustaining,667.7,17209,78.22,3.839,12.3,146,5.74,1.71,1,1,0x0000,success,,0.33
32,2,69.0,self-sustaining,682.8,17424,79.2,3.831,12.3,151,5.91,1.67,1,1,0x0000,success,,0.33
32,2,70.0,self-sustaining,697.8,17626,80.12,3.844,12.3,157,6.17,1.72,1,1,0x0000,success,,0.33
32,2,71.0,self-sustaining,712.6,17817,80.98,3.842,12.3,161,6.32,1.76,1,1,0x0000,success,,0.33
32,2,72.0,self-sustaining,727.3,17996,81.8,3.837,12.3,164,6.42,1.72,1,1,0x0000,success,,0.33
32,2,73.0,self-sustaining,741.8,18165,82.57,3.856,12.3,168,6.59,1.83,1,1,0x0000,success,,0.33
32,2,74.0,self-sustaining,756.2,18324,83.29,3.855,12.3,172,6.74,1.75,1,1,0x0000,success,,0.33
32,2,75.0,self-sustaining,770.5,18474,83.97,3.849,12.3,175,6.88,1.79,1,1,0x0000,success,,0.33
32,2,76.0,self-sustaining,784.6,18615,84.61,3.861,12.3,181,7.1,1.92,1,1,0x0000,success,,0.33
32,2,77.0,self-sustaining,798.7,18748,85.22,3.851,12.3,184,7.24,1.9,1,1,0x0000,success,,0.33
32,2,78.0,self-sustaining,812.6,18873,85.79,3.864,12.3,192,7.51,1.95,1,1,0x0000,success,,0.33
32,2,79.0,self-sustaining,826.4,18991,86.32,3.859,12.3,194,7.6,1.96,1,1,0x0000,success,,0.33
32,2,80.0,self-sustaining,840.1,19102,86.83,3.855,12.3,196,7.7,2.0,1,1,0x0000,success,,0.33
32,3,80.0,cranking,57.0,1012,4.6,3.779,12.8,32,1.26,0.73,1,1,0x0008,degraded,slow-light-up,0.67
32,3,81.0,cranking,113.0,2073,9.42,3.784,12.8,33,1.31,0.77,1,1,0x0008,degraded,slow-light-up,0.67
32,3,82.0,cranking,148.0,3072,13.96,3.778,12.8,38,1.49,0.92,1,1,0x0008,degraded,slow-light-up,0.67
