flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
50,1,0.0,cranking,60.0,1100,5.0,3.785,13.6,33,1.29,0.74,1,1,0x0000,success,,0.0
50,1,1.0,cranking,119.0,2253,10.24,3.782,13.6,35,1.39,0.87,1,1,0x0000,success,,0.0
50,1,2.0,cranking,155.8,3339,15.18,3.781,13.6,38,1.49,0.85,1,1,0x0000,success,,0.0
50,1,3.0,cranking,187.2,4362,19.83,3.789,13.6,44,1.71,0.85,1,1,0x0000,success,,0.0
50,1,4.0,cranking,215.6,5325,24.2,3.785,13.6,48,1.86,0.93,1,1,0x0000,success,,0.0
50,1,5.0,cranking,241.9,6232,28.33,3.798,13.6,53,2.08,0.96,1,1,0x0000,success,,0.0
50,1,6.0,light-up,266.7,7086,32.21,3.783,13.6,58,2.27,0.92,1,1,0x0000,success,,0.0
50,1,7.0,light-up,290.3,7890,35.87,3.788,13.6,59,2.33,0.94,1,1,0x0000,success,,0.0
50,1,8.0,light-up,312.8,8648,39.31,3.787,13.6,63,2.47,1.04,1,1,0x0000,success,,0.0
50,1,9.0,light-up,334.6,9362,42.55,3.804,13.6,69,2.7,1.1,1,1,0x0000,success,,0.0
50,1,10.0,light-up,355.6,10034,45.61,3.807,13.6,72,2.83,1.14,1,1,0x0000,success,,0.0
50,1,11.0,light-up,376.0,10666,48.48,3.811,13.6,75,2.96,1.18,1,1,0x0000,success,,0.0
50,1,12.0,light-up,395.8,11262,51.19,3.798,13.6,80,3.13,1.1,1,1,0x0000,success,,0.0
50,1,13.0,acceleration,415.2,11824,53.74,3.799,13.6,84,3.31,1.17,1,1,0x0000,success,,0.0
50,1,14.0,acceleration,434.1,12352,56.15,3.807,13.6,92,3.59,1.27,1,1,0x0000,success,,0.0
50,1,15.0,acceleration,452.6,12850,58.41,3.804,13.6,92,3.62,1.18,1,1,0x0000,success,,0.0
50,1,16.0,acceleration,470.7,13319,60.54,3.813,13.6,99,3.89,1.29,1,1,0x0000,success,,0.0
50,1,17.0,acceleration,488.5,13760,62.55,3.807,13.6,103,4.02,1.29,1,1,0x0000,success,,0.0
50,1,18.0,acceleration,506.0,14176,64.44,3.815,13.6,106,4.14,1.41,1,1,0x0000,success,,0.0
50,1,19.0,acceleration,523.2,14568,66.22,3.819,13.6,112,4.4,1.4,1,1,0x0000,success,,0.0
50,1,20.0,acceleration,540.1,14936,67.89,3.829,13.6,113,4.41,1.45,1,1,0x0000,success,,0.0
50,1,21.0,acceleration,556.8,15284,69.47,3.828,13.6,118,4.62,1.48,1,1,0x0000,success,,0.0
50,1,22.0,acceleration,573.3,15611,70.96,3.821,13.6,122,4.8,1.52,1,1,0x0000,success,,0.0
50,1,23.0,acceleration,589.5,15919,72.36,3.835,13.6,128,5.0,1.5,1,1,0x0000,success,,0.0
50,1,24.0,acceleration,605.5,16209,73.68,3.834,13.6,130,5.1,1.48,1,1,0x0000,success,,0.0
50,1,25.0,acceleration,621.3,16482,74.92,3.83,13.6,134,5.25,1.62,1,1,0x0000,success,,0.0
50,1,26.0,self-sustaining,636.9,16739,76.09,3.836,13.6,140,5.5,1.51,1,1,0x0000,success,,0.0
50,1,27.0,self-sustaining,652.4,16982,77.19,3.837,13.6,144,5.65,1.55,1,1,0x0000,success,,0.0
50,1,28.0,self-sustaining,667.7,17210,78.23,3.831,13.6,148,5.82,1.61,1,1,0x0000,success,,0.0
50,1,29.0,self-sustaining,682.8,17425,79.2,3.84,13.6,154,6.05,1.69,1,1,0x0000,success,,0.0
50,1,30.0,self-sustaining,697.7,17627,80.12,3.847,13.6,157,6.15,1.74,1,1,0x0000,success,,0.0
50,1,31.0,self-sustaining,712.5,17818,80.99,3.837,13.6,164,6.41,1.7,1,1,0x0000,success,,0.0
50,1,32.0,self-sustaining,727.2,17997,81.81,3.845,13.6,164,6.43,1.7,1,1,0x0000,success,,0.0
50,1,33.0,self-sustaining,741.7,18166,82.57,3.849,13.6,171,6.69,1.84,1,1,0x0000,success,,0.0
50,1,34.0,self-sustaining,756.1,18325,83.3,3.85,13.6,173,6.77,1.81,1,1,0x0000,success,,0.0
50,1,35.0,self-sustaining,770.4,18475,83.98,3.843,13.6,180,7.07,1.83,1,1,0x0000,success,,0.0
50,1,36.0,self-sustaining,784.5,18617,84.62,3.85,13.6,181,7.1,1.92,1,1,0x0000,success,,0.0
50,1,37.0,self-sustaining,798.6,18750,85.23,3.851,13.6,187,7.31,1.97,1,1,0x0000,success,,0.0
50,1,38.0,self-sustaining,812.5,18875,85.79,3.861,13.6,189,7.43,1.95,1,1,0x0000,success,,0.0
50,1,39.0,self-sustaining,826.3,18993,86.33,3.857,13.6,194,7.62,1.95,1,1,0x0000,success,,0.0
50,1,40.0,self-sustaining,840.0,19104,86.84,3.869,13.6,198,7.78,2.07,1,1,0x0000,success,,0.0
50,2,40.0,cranking,60.0,1100,5.0,3.78,13.5,29,1.13,0.77,1,1,0x0000,success,,0.33
50,2,41.0,cranking,119.0,2253,10.24,3.772,13.5,35,1.36,0.88,1,1,0x0000,success,,0.33
50,2,42.0,cranking,155.8,3339,15.18,3.778,13.5,38,1.51,0.85,1,1,0x0000,success,,0.33
50,2,43.0,cranking,187.3,4362,19.83,3.777,13.5,43,1.7,0.96,1,1,0x0000,success,,0.33
50,2,44.0,cranking,215.6,5325,24.2,3.792,13.5,45,1.77,0.92,1,1,0x0000,success,,0.33
50,2,45.0,cranking,242.0,6232,28.33,3.792,13.5,51,1.99,0.93,1,1,0x0000,success,,0.33
50,2,46.0,light-up,266.7,7086,32.21,3.785,13.5,56,2.2,0.94,1,1,0x0000,success,,0.33
50,2,47.0,light-up,290.3,7890,35.86,3.787,13.5,58,2.29,0.94,1,1,0x0000,success,,0.33
50,2,48.0,light-up,312.8,8648,39.31,3.792,13.5,66,2.61,1.08,1,1,0x0000,success,,0.33
50,2,49.0,light-up,334.6,9361,42.55,3.799,13.5,70,2.76,1.09,1,1,0x0000,success,,0.33
50,2,50.0,light-up,355.6,10033,45.61,3.801,13.5,74,2.9,1.05,1,1,0x0000,success,,0.33
50,2,51.0,light-up,376.0,10666,48.48,3.797,13.5,76,2.99,1.17,1,1,0x0000,success,,0.33
50,2,52.0,light-up,395.8,11262,51.19,3.798,13.5,82,3.22,1.19,1,1,0x0000,success,,0.33
50,2,53.0,acceleration,415.2,11823,53.74,3.804,13.5,87,3.41,1.21,1,1,0x0000,success,,0.33
50,2,54.0,acceleration,434.1,12352,56.14,3.817,13.5,89,3.49,1.16,1,1,0x0000,success,,0.33
50,2,55.0,acceleration,452.6,12849,58.41,3.813,13.5,92,3.59,1.3,1,1,0x0000,success,,0.33
50,2,56.0,acceleration,470.7,13318,60.54,3.809,13.5,96,3.75,1.27,1,1,0x0000,success,,0.33
50,2,57.0,acceleration,488.6,13760,62.54,3.805,13.5,103,4.05,1.24,1,1,0x0000,success,,0.33
50,2,58.0,acceleration,506.1,14175,64.43,3.806,13.5,107,4.21,1.33,1,1,0x0000,success,,0.33
50,2,59.0,acceleration,523.3,14567,66.21,3.825,13.5,111,4.35,1.44,1,1,0x0000,success,,0.33
50,2,60.0,acceleration,540.2,14936,67.89,3.824,13.5,116,4.55,1.44,1,1,0x0000,success,,0.33
50,2,61.0,acceleration,556.9,15283,69.47,3.817,13.5,118,4.63,1.49,1,1,0x0000,success,,0.33
50,2,62.0,acceleration,573.3,15610,70.95,3.831,13.5,121,4.74,1.51,1,1,0x0000,success,,0.33
50,2,63.0,acceleration,589.5,15918,72.35,3.833,13.5,126,4.95,1.45,1,1,0x0000,success,,0.33
50,2,64.0,acceleration,605.6,16208,73.67,3.824,13.5,130,5.1,1.58,1,1,0x0000,success,,0.33
50,2,65.0,acceleration,621.4,16481,74.91,3.826,13.5,137,5.37,1.61,1,1,0x0000,success,,0.33
50,2,66.0,self-sustaining,637.0,16738,76.08,3.822,13.5,139,5.46,1.64,1,1,0x0000,success,,0.33
50,2,67.0,self-sustaining,652.5,16981,77.18,3.841,13.5,146,5.71,1.59,1,1,0x0000,success,,0.33
50,2,68.0,self-sustaining,667.7,17209,78.22,3.83,13.5,148,5.8,1.7,1,1,0x0000,success,,0.33
50,2,69.0,self-sustaining,682.8,17424,79.2,3.841,13.5,154,6.03,1.65,1,1,0x0000,success,,0.33
50,2,70.0,self-sustaining,697.8,17626,80.12,3.841,13.5,155,6.08,1.65,1,1,0x0000,success,,0.33
50,2,71.0,self-sustaining,712.6,17817,80.98,3.841,13.5,160,6.29,1.67,1,1,0x0000,success,,0.33
50,2,72.0,self-sustaining,727.3,17996,81.8,3.853,13.5,163,6.41,1.78,1,1,0x0000,success,,0.33
50,2,73.0,self-sustaining,741.8,18165,82.57,3.84,13.5,170,6.67,1.78,1,1,0x0000,success,,0.33
50,2,74.0,self-sustaining,756.2,18324,83.29,3.839,13.5,172,6.75,1.85,1,1,0x0000,success,,0.33
50,2,75.0,self-sustaining,770.5,18474,83.97,3.842,13.5,177,6.95,1.78,1,1,0x0000,success,,0.33
50,2,76.0,self-sustaining,784.6,18615,84.61,3.845,13.5,180,7.07,1.93,1,1,0x0000,success,,0.33
50,2,77.0,self-sustaining,798.7,18748,85.22,3.844,13.5,185,7.24,1.84,1,1,0x0000,success,,0.33
50,2,78.0,self-sustaining,812.6,18873,85.79,3.853,13.5,191,7.51,1.96,1,1,0x0000,success,,0.33
50,2,79.0,self-sustaining,826.4,18991,86.32,3.859,13.5,196,7.68,2.04,1,1,0x0000,success,,0.33
50,2,80.0,self-sustaining,840.1,19102,86.83,3.862,13.5,198,7.76,1.93,1,1,0x0000,success,,0.33
50,3,80.0,cranking,60.0,1100,5.0,3.788,13.4,28,1.11,0.75,1,1,0x0000,success,,0.67
50,3,81.0,cranking,119.0,2253,10.24,3.781,13.4,33,1.31,0.87,1,1,0x0000,success,,0.67
50,3,82.0,cranking,155.8,3339,15.18,3.79,13.4,39,1.51,0.85,1,1,0x0000,success,,0.67
50,3,83.0,cranking,187.3,4361,19.82,3.789,13.4,44,1.72,0.9,1,1,0x0000,success,,0.67
50,3,84.0,cranking,215.6,5324,24.2,3.795,13.4,45,1.78,0.96,1,1,0x0000,success,,0.67
50,3,85.0,cranking,242.0,6231,28.32,3.781,13.4,51,2.0,0.96,1,1,0x0000,success,,0.67
50,3,86.0,light-up,266.7,7086,32.21,3.789,13.4,54,2.11,0.97,1,1,0x0000,success,,0.67
50,3,87.0,light-up,290.3,7890,35.86,3.786,13.4,60,2.35,1.07,1,1,0x0000,success,,0.67
50,3,88.0,light-up,312.9,8648,39.31,3.791,13.4,63,2.46,1.11,1,1,0x0000,success,,0.67
50,3,89.0,light-up,334.6,9361,42.55,3.791,13.4,67,2.64,1.14,1,1,0x0000,success,,0.67
50,3,90.0,light-up,355.6,10033,45.6,3.808,13.4,74,2.9,1.05,1,1,0x0000,success,,0.67
50,3,91.0,light-up,376.0,10666,48.48,3.807,13.4,78,3.07,1.14,1,1,0x0000,success,,0.67
50,3,92.0,light-up,395.9,11261,51.19,3.796,13.4,79,3.1,1.2,1,1,0x0000,success,,0.67
50,3,93.0,acceleration,415.2,11823,53.74,3.811,13.4,85,3.32,1.12,1,1,0x0000,success,,0.67
50,3,94.0,acceleration,434.1,12351,56.14,3.801,13.4,87,3.42,1.21,1,1,0x0000,success,,0.67
50,3,95.0,acceleration,452.6,12849,58.4,3.807,13.4,94,3.68,1.2,1,1,0x0000,success,,0.67
50,3,96.0,acceleration,470.8,13318,60.53,3.81,13.4,99,3.89,1.21,1,1,0x0000,success,,0.67
50,3,97.0,acceleration,488.6,13759,62.54,3.822,13.4,103,4.04,1.37,1,1,0x0000,success,,0.67
50,3,98.0,acceleration,506.1,14175,64.43,3.808,13.4,105,4.11,1.36,1,1,0x0000,success,,0.67
50,3,99.0,acceleration,523.3,14566,66.21,3.822,13.4,110,4.31,1.32,1,1,0x0000,success,,0.67
50,3,100.0,acceleration,540.2,14935,67.89,3.826,13.4,117,4.57,1.33,1,1,0x0000,success,,0.67
50,3,101.0,acceleration,556.9,15282,69.46,3.83,13.4,117,4.61,1.45,1,1,0x0000,success,,0.67
50,3,102.0,acceleration,573.4,15609,70.95,3.825,13.4,121,4.73,1.43,1,1,0x0000,success,,0.67
50,3,103.0,acceleration,589.6,15917,72.35,3.817,13.4,129,5.06,1.54,1,1,0x0000,success,,0.67
50,3,104.0,acceleration,605.6,16207,73.67,3.819,13.4,132,5.17,1.48,1,1,0x0000,success,,0.67
50,3,105.0,acceleration,621.4,16480,74.91,3.834,13.4,135,5.28,1.6,1,1,0x0000,success,,0.67
50,3,106.0,self-sustaining,637.1,16737,76.08,3.833,13.4,139,5.45,1.52,1,1,0x0000,success,,0.67
50,3,107.0,self-sustaining,652.5,16980,77.18,3.83,13.4,144,5.67,1.64,1,1,0x0000,success,,0.67
50,3,108.0,self-sustaining,667.8,17208,78.22,3.835,13.4,149,5.83,1.57,1,1,0x0000,success,,0.67
50,3,109.0,self-sustaining,682.9,17423,79.19,3.834,13.4,153,6.01,1.73,1,1,0x0000,success,,0.67
50,3,110.0,self-sustaining,697.9,17625,80.11,3.837,13.4,157,6.14,1.72,1,1,0x0000,success,,0.67
50,3,111.0,self-sustaining,712.7,17815,80.98,3.85,13.4,159,6.22,1.79,1,1,0x0000,success,,0.67
50,3,112.0,self-sustaining,727.4,17995,81.79,3.853,13.4,163,6.4,1.77,1,1,0x0000,success,,0.67
50,3,113.0,self-sustaining,741.9,18164,82.56,3.842,13.4,170,6.67,1.81,1,1,0x0000,success,,0.67
50,3,114.0,self-sustaining,756.3,18323,83.29,3.839,13.4,173,6.78,1.81,1,1,0x0000,success,,0.67
50,3,115.0,self-sustaining,770.6,18473,83.97,3.844,13.4,180,7.04,1.92,1,1,0x0000,success,,0.67
50,3,116.0,self-sustaining,784.7,18614,84.61,3.853,13.4,184,7.21,1.91,1,1,0x0000,success,,0.67
50,3,117.0,self-sustaining,798.7,18747,85.21,3.859,13.4,188,7.39,1.98,1,1,0x0000,success,,0.67
50,3,118.0,self-sustaining,812.7,18872,85.78,3.862,13.4,192,7.54,1.97,1,1,0x0000,success,,0.67
50,3,119.0,self-sustaining,826.5,18990,86.32,3.866,13.4,194,7.61,1.98,1,1,0x0000,success,,0.67
50,3,120.0,self-sustaining,840.2,19101,86.82,3.867,13.4,199,7.79,1.98,1,1,0x0000,success,,0.67
50,4,120.0,cranking,60.0,1100,5.0,3.784,13.7,31,1.23,0.79,1,1,0x0000,success,,1.0
50,4,121.0,cranking,119.0,2253,10.24,3.791,13.7,33,1.29,0.79,1,1,0x0000,success,,1.0
50,4,122.0,cranking,155.8,3339,15.18,3.794,13.7,41,1.62,0.89,1,1,0x0000,success,,1.0
50,4,123.0,cranking,187.3,4361,19.82,3.79,13.7,42,1.64,0.94,1,1,0x0000,success,,1.0
50,4,124.0,cranking,215.7,5324,24.2,3.786,13.7,49,1.92,0.96,1,1,0x0000,success,,1.0
50,4,125.0,cranking,242.0,6231,28.32,3.798,13.7,53,2.07,0.96,1,1,0x0000,success,,1.0
50,4,126.0,light-up,266.8,7085,32.21,3.792,13.7,57,2.24,0.91,1,1,0x0000,success,,1.0
50,4,127.0,light-up,290.3,7890,35.86,3.801,13.7,62,2.41,1.04,1,1,0x0000,success,,1.0
50,4,128.0,light-up,312.9,8647,39.31,3.792,13.7,64,2.53,1.04,1,1,0x0000,success,,1.0
50,4,129.0,light-up,334.6,9361,42.55,3.807,13.7,66,2.61,1.09,1,1,0x0000,success,,1.0
50,4,130.0,light-up,355.6,10032,45.6,3.799,13.7,75,2.93,1.16,1,1,0x0000,success,,1.0
