flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
36,1,0.0,cranking,60.0,1100,5.0,3.782,11.0,33,1.28,0.78,1,1,0x0000,success,,0.0
36,1,1.0,cranking,119.0,2253,10.24,3.785,11.0,35,1.37,0.78,1,1,0x0000,success,,0.0
36,1,2.0,cranking,155.8,3339,15.18,3.777,11.0,38,1.5,0.83,1,1,0x0000,success,,0.0
36,1,3.0,cranking,187.2,4362,19.83,3.794,11.0,44,1.72,0.88,1,1,0x0000,success,,0.0
36,1,4.0,cranking,215.6,5325,24.2,3.781,11.0,47,1.84,0.98,1,1,0x0000,success,,0.0
36,1,5.0,cranking,241.9,6232,28.33,3.799,11.0,50,1.95,0.94,1,1,0x0000,success,,0.0
36,1,6.0,light-up,266.7,7086,32.21,3.797,11.0,55,2.16,1.04,1,1,0x0000,success,,0.0
36,1,7.0,light-up,290.3,7890,35.87,3.795,11.0,58,2.28,1.02,1,1,0x0000,success,,0.0
36,1,8.0,light-up,312.8,8648,39.31,3.805,11.0,62,2.43,1.08,1,1,0x0000,success,,0.0
36,1,9.0,light-up,334.6,9362,42.55,3.804,11.0,67,2.63,1.04,1,1,0x0000,success,,0.0
36,1,10.0,light-up,355.6,10034,45.61,3.794,11.0,72,2.84,1.05,1,1,0x0000,success,,0.0
36,1,11.0,light-up,376.0,10666,48.48,3.798,11.0,77,3.02,1.07,1,1,0x0000,success,,0.0
36,1,12.0,light-up,395.8,11262,51.19,3.811,11.0,82,3.23,1.19,1,1,0x0000,success,,0.0
36,1,13.0,acceleration,415.2,11824,53.74,3.8,11.0,88,3.44,1.26,1,1,0x0000,success,,0.0
36,1,14.0,acceleration,434.1,12352,56.15,3.802,11.0,89,3.49,1.18,1,1,0x0000,success,,0.0
36,1,15.0,acceleration,452.6,12850,58.41,3.818,11.0,93,3.66,1.32,1,1,0x0000,success,,0.0
36,1,16.0,acceleration,470.7,13319,60.54,3.802,11.0,98,3.85,1.32,1,1,0x0000,success,,0.0
36,1,17.0,acceleration,488.5,13760,62.55,3.816,11.0,104,4.06,1.29,1,1,0x0000,success,,0.0
36,1,18.0,acceleration,506.0,14176,64.44,3.824,11.0,104,4.09,1.3,1,1,0x0000,success,,0.0
36,1,19.0,acceleration,523.2,14568,66.22,3.82,11.0,112,4.4,1.39,1,1,0x0000,success,,0.0
36,1,20.0,acceleration,540.1,14936,67.89,3.823,11.0,113,4.45,1.43,1,1,0x0000,success,,0.0
36,1,21.0,acceleration,556.8,15284,69.47,3.821,11.0,120,4.71,1.48,1,1,0x0000,success,,0.0
36,1,22.0,acceleration,573.3,15611,70.96,3.833,11.0,125,4.92,1.48,1,1,0x0000,success,,0.0
36,1,23.0,acceleration,589.5,15919,72.36,3.834,11.0,127,4.99,1.5,1,1,0x0000,success,,0.0
36,1,24.0,acceleration,605.5,16209,73.68,3.838,11.0,132,5.18,1.56,1,1,0x0000,success,,0.0
36,1,25.0,acceleration,621.3,16482,74.92,3.835,11.0,137,5.36,1.49,1,1,0x0000,success,,0.0
36,1,26.0,self-sustaining,636.9,16739,76.09,3.827,11.0,142,5.57,1.53,1,1,0x0000,success,,0.0
36,1,27.0,self-sustaining,652.4,16982,77.19,3.83,11.0,146,5.74,1.59,1,1,0x0000,success,,0.0
36,1,28.0,self-sustaining,667.7,17210,78.23,3.841,11.0,149,5.84,1.58,1,1,0x0000,success,,0.0
36,1,29.0,self-sustaining,682.8,17425,79.2,3.828,11.0,154,6.03,1.68,1,1,0x0000,success,,0.0
36,1,30.0,self-sustaining,697.7,17627,80.12,3.846,11.0,157,6.15,1.72,1,1,0x0000,success,,0.0
36,1,31.0,self-sustaining,712.5,17818,80.99,3.835,11.0,159,6.24,1.7,1,1,0x0000,success,,0.0
36,1,32.0,self-sustaining,727.2,17997,81.81,3.842,11.0,165,6.47,1.79,1,1,0x0000,success,,0.0
36,1,33.0,self-sustaining,741.7,18166,82.57,3.848,11.0,172,6.74,1.81,1,1,0x0000,success,,0.0
36,1,34.0,self-sustaining,756.1,18325,83.3,3.84,11.0,175,6.88,1.87,1,1,0x0000,success,,0.0
36,1,35.0,self-sustaining,770.4,18475,83.98,3.841,11.0,179,7.03,1.92,1,1,0x0000,success,,0.0
36,1,36.0,self-sustaining,784.5,18617,84.62,3.843,11.0,181,7.11,1.84,1,1,0x0000,success,,0.0
36,1,37.0,self-sustaining,798.6,18750,85.23,3.846,11.0,187,7.32,1.86,1,1,0x0000,success,,0.0
36,1,38.0,self-sustaining,812.5,18875,85.79,3.861,11.0,190,7.46,1.99,1,1,0x0000,success,,0.0
36,1,39.0,self-sustaining,826.3,18993,86.33,3.856,11.0,194,7.62,1.91,1,1,0x0000,success,,0.0
36,1,40.0,self-sustaining,840.0,19104,86.84,3.863,11.0,201,7.88,1.97,1,1,0x0000,success,,0.0
36,2,40.0,cranking,60.0,1100,5.0,3.786,14.0,32,1.26,0.87,1,1,0x0000,success,,0.33
36,2,41.0,cranking,119.0,2253,10.24,3.781,14.0,35,1.36,0.78,1,1,0x0000,success,,0.33
36,2,42.0,cranking,155.8,3339,15.18,3.781,14.0,37,1.43,0.92,1,1,0x0000,success,,0.33
36,2,43.0,cranking,187.3,4362,19.83,3.78,14.0,43,1.68,0.85,1,1,0x0000,success,,0.33
36,2,44.0,cranking,215.6,5325,24.2,3.797,14.0,49,1.92,0.87,1,1,0x0000,success,,0.33
36,2,45.0,cranking,242.0,6232,28.33,3.786,14.0,53,2.09,0.88,1,1,0x0000,success,,0.33
36,2,46.0,light-up,266.7,7086,32.21,3.8,14.0,57,2.23,0.96,1,1,0x0000,success,,0.33
36,2,47.0,light-up,290.3,7890,35.86,3.797,14.0,61,2.4,1.02,1,1,0x0000,success,,0.33
36,2,48.0,light-up,312.8,8648,39.31,3.8,14.0,62,2.42,0.97,1,1,0x0000,success,,0.33
36,2,49.0,light-up,334.6,9361,42.55,3.791,14.0,70,2.74,1.05,1,1,0x0000,success,,0.33
36,2,50.0,light-up,355.6,10033,45.61,3.809,14.0,74,2.91,1.07,1,1,0x0000,success,,0.33
36,2,51.0,light-up,376.0,10666,48.48,3.809,14.0,76,2.98,1.16,1,1,0x0000,success,,0.33
36,2,52.0,light-up,395.8,11262,51.19,3.805,14.0,82,3.21,1.16,1,1,0x0000,success,,0.33
36,2,53.0,acceleration,415.2,11823,53.74,3.814,14.0,85,3.32,1.2,1,1,0x0000,success,,0.33
