flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
41,1,0.0,cranking,60.0,1100,5.0,3.772,10.6,31,1.22,0.74,1,1,0x0000,success,,0.0
41,1,1.0,cranking,119.0,2253,10.24,3.781,10.6,33,1.3,0.85,1,1,0x0000,success,,0.0
41,1,2.0,cranking,155.8,3339,15.18,3.778,10.6,38,1.49,0.82,1,1,0x0000,success,,0.0
41,1,3.0,cranking,187.2,4362,19.83,3.785,10.6,44,1.72,0.96,1,1,0x0000,success,,0.0
41,1,4.0,cranking,215.6,5325,24.2,3.787,10.6,49,1.93,0.89,1,1,0x0000,success,,0.0
41,1,5.0,cranking,241.9,6232,28.33,3.784,10.6,53,2.07,0.89,1,1,0x0000,success,,0.0
41,1,6.0,light-up,266.7,7086,32.21,3.797,10.6,53,2.09,0.93,1,1,0x0000,success,,0.0
41,1,7.0,light-up,290.3,7890,35.87,3.802,10.6,58,2.27,0.99,1,1,0x0000,success,,0.0
41,1,8.0,light-up,312.8,8648,39.31,3.805,10.6,63,2.47,0.98,1,1,0x0000,success,,0.0
41,1,9.0,light-up,334.6,9362,42.55,3.797,10.6,71,2.78,1.04,1,1,0x0000,success,,0.0
41,1,10.0,light-up,355.6,10034,45.61,3.793,10.6,71,2.8,1.1,1,1,0x0000,success,,0.0
41,1,11.0,light-up,376.0,10666,48.48,3.797,10.6,77,3.04,1.06,1,1,0x0000,success,,0.0
41,1,12.0,light-up,395.8,11262,51.19,3.808,10.6,80,3.14,1.15,1,1,0x0000,success,,0.0
41,1,13.0,acceleration,415.2,11824,53.74,3.815,10.6,85,3.34,1.24,1,1,0x0000,success,,0.0
41,1,14.0,acceleration,434.1,12352,56.15,3.81,10.6,90,3.55,1.17,1,1,0x0000,success,,0.0
41,1,15.0,acceleration,452.6,12850,58.41,3.811,10.6,92,3.63,1.22,1,1,0x0000,success,,0.0
41,1,16.0,acceleration,470.7,13319,60.54,3.803,10.6,97,3.79,1.34,1,1,0x0000,success,,0.0
41,1,17.0,acceleration,488.5,13760,62.55,3.81,10.6,101,3.97,1.37,1,1,0x0000,success,,0.0
41,1,18.0,acceleration,506.0,14176,64.44,3.806,10.6,107,4.2,1.34,1,1,0x0000,success,,0.0
41,1,19.0,acceleration,523.2,14568,66.22,3.81,10.6,112,4.37,1.44,1,1,0x0000,success,,0.0
41,1,20.0,acceleration,540.1,14936,67.89,3.817,10.6,113,4.43,1.34,1,1,0x0000,success,,0.0
41,1,21.0,acceleration,556.8,15284,69.47,3.827,10.6,120,4.69,1.4,1,1,0x0000,success,,0.0
41,1,22.0,acceleration,573.3,15611,70.96,3.826,10.6,125,4.89,1.48,1,1,0x0000,success,,0.0
41,1,23.0,acceleration,589.5,15919,72.36,3.827,10.6,129,5.05,1.5,1,1,0x0000,success,,0.0
41,1,24.0,acceleration,605.5,16209,73.68,3.82,10.6,131,5.15,1.51,1,1,0x0000,success,,0.0
41,1,25.0,acceleration,621.3,16482,74.92,3.839,10.6,135,5.3,1.56,1,1,0x0000,success,,0.0
41,1,26.0,self-sustaining,636.9,16739,76.09,3.841,10.6,138,5.43,1.64,1,1,0x0000,success,,0.0
41,1,27.0,self-sustaining,652.4,16982,77.19,3.842,10.6,147,5.75,1.6,1,1,0x0000,success,,0.0
41,1,28.0,self-sustaining,667.7,17210,78.23,3.843,10.6,147,5.78,1.7,1,1,0x0000,success,,0.0
41,1,29.0,self-sustaining,682.8,17425,79.2,3.828,10.6,153,5.99,1.7,1,1,0x0000,success,,0.0
41,1,30.0,self-sustaining,697.7,17627,80.12,3.831,10.6,157,6.16,1.65,1,1,0x0000,success,,0.0
41,1,31.0,self-sustaining,712.5,17818,80.99,3.849,10.6,159,6.25,1.78,1,1,0x0000,success,,0.0
