flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
46,1,0.0,cranking,60.0,1100,5.0,3.77,12.8,31,1.21,0.81,1,1,0x0000,success,,0.0
46,1,1.0,cranking,119.0,2253,10.24,3.783,12.8,34,1.34,0.82,1,1,0x0000,success,,0.0
46,1,2.0,cranking,155.8,3339,15.18,3.777,12.8,36,1.43,0.83,1,1,0x0000,success,,0.0
46,1,3.0,cranking,187.2,4362,19.83,3.78,12.8,43,1.68,0.87,1,1,0x0000,success,,0.0
46,1,4.0,cranking,215.6,5325,24.2,3.793,12.8,47,1.84,0.94,1,1,0x0000,success,,0.0
46,1,5.0,cranking,241.9,6232,28.33,3.795,12.8,51,1.99,1.0,1,1,0x0000,success,,0.0
46,1,6.0,light-up,266.7,7086,32.21,3.794,12.8,55,2.15,1.01,1,1,0x0000,success,,0.0
46,1,7.0,light-up,290.3,7890,35.87,3.797,12.8,62,2.44,1.03,1,1,0x0000,success,,0.0
46,1,8.0,light-up,312.8,8648,39.31,3.796,12.8,67,2.62,1.11,1,1,0x0000,success,,0.0
46,1,9.0,light-up,334.6,9362,42.55,3.796,12.8,67,2.62,1.06,1,1,0x0000,success,,0.0
46,1,10.0,light-up,355.6,10034,45.61,3.802,12.8,72,2.84,1.03,1,1,0x0000,success,,0.0
46,1,11.0,light-up,376.0,10666,48.48,3.794,12.8,74,2.92,1.14,1,1,0x0000,success,,0.0
46,1,12.0,light-up,395.8,11262,51.19,3.806,12.8,83,3.27,1.16,1,1,0x0000,success,,0.0
46,1,13.0,acceleration,415.2,11824,53.74,3.8,12.8,87,3.4,1.26,1,1,0x0000,success,,0.0
46,1,14.0,acceleration,434.1,12352,56.15,3.809,12.8,91,3.56,1.28,1,1,0x0000,success,,0.0
46,1,15.0,acceleration,452.6,12850,58.41,3.812,12.8,95,3.74,1.32,1,1,0x0000,success,,0.0
46,1,16.0,acceleration,470.7,13319,60.54,3.812,12.8,96,3.75,1.33,1,1,0x0000,success,,0.0
46,1,17.0,acceleration,488.5,13760,62.55,3.822,12.8,101,3.97,1.34,1,1,0x0000,success,,0.0
46,1,18.0,acceleration,506.0,14176,64.44,3.809,12.8,105,4.13,1.32,1,1,0x0000,success,,0.0
46,1,19.0,acceleration,523.2,14568,66.22,3.823,12.8,110,4.32,1.37,1,1,0x0000,success,,0.0
46,1,20.0,acceleration,540.1,14936,67.89,3.815,12.8,114,4.49,1.4,1,1,0x0000,success,,0.0
46,1,21.0,acceleration,556.8,15284,69.47,3.818,12.8,121,4.76,1.36,1,1,0x0000,success,,0.0
46,1,22.0,acceleration,573.3,15611,70.96,3.822,12.8,125,4.88,1.45,1,1,0x0000,success,,0.0
46,1,23.0,acceleration,589.5,15919,72.36,3.83,12.8,129,5.04,1.44,1,1,0x0000,success,,0.0
46,1,24.0,acceleration,605.5,16209,73.68,3.824,12.8,130,5.08,1.58,1,1,0x0000,success,,0.0
46,1,25.0,acceleration,621.3,16482,74.92,3.827,12.8,137,5.39,1.62,1,1,0x0000,success,,0.0
46,1,26.0,self-sustaining,636.9,16739,76.09,3.841,12.8,138,5.4,1.64,1,1,0x0000,success,,0.0
46,1,27.0,self-sustaining,652.4,16982,77.19,3.834,12.8,143,5.62,1.59,1,1,0x0000,success,,0.0
