flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
13,1,0.0,cranking,60.0,1100,5.0,3.783,13.7,30,1.19,0.75,1,1,0x0000,success,,0.0
13,1,1.0,cranking,119.0,2253,10.24,3.775,13.7,32,1.27,0.82,1,1,0x0000,success,,0.0
13,1,2.0,cranking,155.8,3339,15.18,3.788,13.7,37,1.43,0.82,1,1,0x0000,success,,0.0
13,1,3.0,cranking,187.2,4362,19.83,3.776,13.7,44,1.73,0.88,1,1,0x0000,success,,0.0
13,1,4.0,cranking,215.6,5325,24.2,3.78,13.7,48,1.89,0.93,1,1,0x0000,success,,0.0
13,1,5.0,cranking,241.9,6232,28.33,3.79,13.7,51,2.02,1.02,1,1,0x0000,success,,0.0
13,1,6.0,light-up,266.7,7086,32.21,3.793,13.7,58,2.26,0.97,1,1,0x0000,success,,0.0
13,1,7.0,light-up,290.3,7890,35.87,3.797,13.7,58,2.27,1.01,1,1,0x0000,success,,0.0
13,1,8.0,light-up,312.8,8648,39.31,3.803,13.7,63,2.49,1.07,1,1,0x0000,success,,0.0
13,1,9.0,light-up,334.6,9362,42.55,3.805,13.7,71,2.77,1.12,1,1,0x0000,success,,0.0
13,1,10.0,light-up,355.6,10034,45.61,3.798,13.7,72,2.83,1.13,1,1,0x0000,success,,0.0
13,1,11.0,light-up,376.0,10666,48.48,3.802,13.7,77,3.01,1.19,1,1,0x0000,success,,0.0
13,1,12.0,light-up,395.8,11262,51.19,3.796,13.7,80,3.15,1.18,1,1,0x0000,success,,0.0
13,1,13.0,acceleration,415.2,11824,53.74,3.811,13.7,87,3.41,1.21,1,1,0x0000,success,,0.0
13,1,14.0,acceleration,434.1,12352,56.15,3.804,13.7,90,3.53,1.23,1,1,0x0000,success,,0.0
13,1,15.0,acceleration,452.6,12850,58.41,3.802,13.7,92,3.59,1.29,1,1,0x0000,success,,0.0
13,1,16.0,acceleration,470.7,13319,60.54,3.816,13.7,98,3.86,1.23,1,1,0x0000,success,,0.0
13,1,17.0,acceleration,488.5,13760,62.55,3.813,13.7,102,4.0,1.33,1,1,0x0000,success,,0.0
13,1,18.0,acceleration,506.0,14176,64.44,3.82,13.7,105,4.11,1.38,1,1,0x0000,success,,0.0
13,1,19.0,acceleration,523.2,14568,66.22,3.827,13.7,111,4.35,1.36,1,1,0x0000,success,,0.0
13,1,20.0,acceleration,540.1,14936,67.89,3.812,13.7,114,4.47,1.47,1,1,0x0000,success,,0.0
13,1,21.0,acceleration,556.8,15284,69.47,3.824,13.7,117,4.58,1.49,1,1,0x0000,success,,0.0
13,1,22.0,acceleration,573.3,15611,70.96,3.815,13.7,124,4.87,1.43,1,1,0x0000,success,,0.0
13,1,23.0,acceleration,589.5,15919,72.36,3.818,13.7,126,4.92,1.42,1,1,0x0000,success,,0.0
13,1,24.0,acceleration,605.5,16209,73.68,3.824,13.7,131,5.14,1.56,1,1,0x0000,success,,0.0
13,1,25.0,acceleration,621.3,16482,74.92,3.829,13.7,137,5.37,1.54,1,1,0x0000,success,,0.0
13,1,26.0,self-sustaining,636.9,16739,76.09,3.841,13.7,138,5.41,1.53,1,1,0x0000,success,,0.0
13,1,27.0,self-sustaining,652.4,16982,77.19,3.833,13.7,143,5.61,1.66,1,1,0x0000,success,,0.0
13,1,28.0,self-sustaining,667.7,17210,78.23,3.836,13.7,150,5.87,1.71,1,1,0x0000,success,,0.0
13,1,29.0,self-sustaining,682.8,17425,79.2,3.83,13.7,152,5.96,1.71,1,1,0x0000,success,,0.0
13,1,30.0,self-sustaining,697.7,17627,80.12,3.836,13.7,156,6.11,1.7,1,1,0x0000,success,,0.0
13,1,31.0,self-sustaining,712.5,17818,80.99,3.843,13.7,163,6.39,1.67,1,1,0x0000,success,,0.0
13,1,32.0,self-sustaining,727.2,17997,81.81,3.842,13.7,165,6.48,1.74,1,1,0x0000,success,,0.0
