flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
34,1,0.0,cranking,60.0,1100,5.0,3.771,11.6,29,1.14,0.76,1,1,0x0000,success,,0.0
34,1,1.0,cranking,119.0,2253,10.24,3.787,11.6,33,1.29,0.77,1,1,0x0000,success,,0.0
34,1,2.0,cranking,155.8,3339,15.18,3.789,11.6,41,1.62,0.89,1,1,0x0000,success,,0.0
34,1,3.0,cranking,187.2,4362,19.83,3.787,11.6,41,1.62,0.89,1,1,0x0000,success,,0.0
34,1,4.0,cranking,215.6,5325,24.2,3.791,11.6,49,1.94,0.95,1,1,0x0000,success,,0.0
34,1,5.0,cranking,241.9,6232,28.33,3.796,11.6,54,2.12,0.9,1,1,0x0000,success,,0.0
34,1,6.0,light-up,266.7,7086,32.21,3.802,11.6,54,2.11,1.0,1,1,0x0000,success,,0.0
34,1,7.0,light-up,290.3,7890,35.87,3.787,11.6,60,2.35,1.04,1,1,0x0000,success,,0.0
34,1,8.0,light-up,312.8,8648,39.31,3.803,11.6,63,2.47,1.03,1,1,0x0000,success,,0.0
34,1,9.0,light-up,334.6,9362,42.55,3.802,11.6,66,2.6,1.13,1,1,0x0000,success,,0.0
34,1,10.0,light-up,355.6,10034,45.61,3.81,11.6,73,2.88,1.11,1,1,0x0000,success,,0.0
34,1,11.0,light-up,376.0,10666,48.48,3.8,11.6,77,3.0,1.16,1,1,0x0000,success,,0.0
34,1,12.0,light-up,395.8,11262,51.19,3.806,11.6,83,3.27,1.21,1,1,0x0000,success,,0.0
34,1,13.0,acceleration,415.2,11824,53.74,3.813,11.6,84,3.29,1.13,1,1,0x0000,success,,0.0
34,1,14.0,acceleration,434.1,12352,56.15,3.809,11.6,87,3.41,1.29,1,1,0x0000,success,,0.0
34,1,15.0,acceleration,452.6,12850,58.41,3.819,11.6,93,3.65,1.18,1,1,0x0000,success,,0.0
34,1,16.0,acceleration,470.7,13319,60.54,3.816,11.6,99,3.9,1.32,1,1,0x0000,success,,0.0
