flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
30,1,0.0,cranking,60.0,1100,5.0,3.788,11.0,34,1.35,0.84,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,1.0,cranking,119.0,2253,10.24,3.779,11.0,40,1.56,0.79,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,2.0,cranking,155.8,3339,15.18,3.79,11.0,42,1.64,0.84,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,3.0,cranking,187.2,4362,19.83,3.779,11.0,45,1.76,0.82,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,4.0,cranking,215.6,5325,24.2,3.796,11.0,52,2.02,0.94,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,5.0,cranking,241.9,6232,28.33,3.785,11.0,56,2.2,0.98,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,6.0,light-up,266.7,7086,32.21,3.784,11.0,61,2.41,0.94,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,7.0,light-up,290.3,7890,35.87,3.793,11.0,68,2.66,0.94,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,8.0,light-up,312.8,8648,39.31,3.803,11.0,70,2.73,1.05,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,9.0,light-up,334.6,9362,42.55,3.801,11.0,77,3.04,1.03,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,10.0,light-up,355.6,10034,45.61,3.799,11.0,78,3.07,1.14,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,11.0,light-up,376.0,10666,48.48,3.812,11.0,86,3.38,1.15,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,12.0,light-up,395.8,11262,51.19,3.811,11.0,88,3.43,1.13,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,13.0,acceleration,415.2,11824,53.74,3.816,11.0,96,3.75,1.18,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,14.0,acceleration,434.1,12352,56.15,3.814,11.0,98,3.86,1.25,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,15.0,acceleration,452.6,12850,58.41,3.806,11.0,102,3.99,1.25,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,16.0,acceleration,470.7,13319,60.54,3.82,11.0,107,4.21,1.28,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,17.0,acceleration,488.5,13760,62.55,3.819,11.0,114,4.47,1.34,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,18.0,acceleration,506.0,14176,64.44,3.817,11.0,117,4.61,1.37,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,19.0,acceleration,523.2,14568,66.22,3.811,11.0,121,4.73,1.34,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,20.0,acceleration,540.1,14936,67.89,3.813,11.0,129,5.06,1.44,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,21.0,acceleration,556.8,15284,69.47,3.828,11.0,132,5.17,1.48,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,22.0,acceleration,573.3,15611,70.96,3.822,11.0,135,5.3,1.43,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,23.0,acceleration,589.5,15919,72.36,3.823,11.0,138,5.42,1.43,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,24.0,acceleration,605.5,16209,73.68,3.826,11.0,143,5.62,1.51,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,25.0,acceleration,621.3,16482,74.92,3.831,11.0,150,5.89,1.57,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,26.0,self-sustaining,636.9,16739,76.09,3.83,11.0,156,6.11,1.58,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,27.0,self-sustaining,652.4,16982,77.19,3.835,11.0,161,6.3,1.59,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,28.0,self-sustaining,667.7,17210,78.23,3.831,11.0,164,6.41,1.57,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,29.0,self-sustaining,682.8,17425,79.2,3.847,11.0,166,6.49,1.63,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,30.0,self-sustaining,697.7,17627,80.12,3.85,11.0,175,6.87,1.77,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,31.0,self-sustaining,712.5,17818,80.99,3.847,11.0,175,6.87,1.75,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,32.0,self-sustaining,727.2,17997,81.81,3.849,11.0,179,7.04,1.8,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,33.0,self-sustaining,741.7,18166,82.57,3.849,11.0,188,7.36,1.76,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,34.0,self-sustaining,756.1,18325,83.3,3.847,11.0,193,7.59,1.89,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,35.0,self-sustaining,770.4,18475,83.98,3.855,11.0,198,7.76,1.85,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,36.0,self-sustaining,784.5,18617,84.62,3.852,11.0,203,7.95,1.94,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,37.0,self-sustaining,798.6,18750,85.23,3.863,11.0,207,8.12,1.96,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,38.0,self-sustaining,812.5,18875,85.79,3.848,11.0,211,8.29,1.92,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,39.0,self-sustaining,826.3,18993,86.33,3.867,11.0,213,8.35,1.97,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,40.0,self-sustaining,840.0,19104,86.84,3.869,11.0,219,8.6,1.99,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,41.0,self-sustaining,853.6,19208,87.31,3.868,11.0,224,8.8,1.99,1,1,0x0008,degraded,fuel-overshoot,0.0
30,1,42.0,self-sustaining,867.1,19307,87.76,3.869,11.0,228,8.96,2.03,1,1,0x0008,degraded,fuel-overshoot,0.0
30,2,42.0,cranking,60.0,1100,5.0,3.775,11.8,31,1.2,0.73,1,1,0x0000,success,,0.33
30,2,43.0,cranking,119.0,2253,10.24,3.786,11.8,33,1.3,0.89,1,1,0x0000,success,,0.33
30,2,44.0,cranking,155.8,3339,15.18,3.789,11.8,41,1.63,0.88,1,1,0x0000,success,,0.33
30,2,45.0,cranking,187.3,4362,19.83,3.782,11.8,43,1.71,0.96,1,1,0x0000,success,,0.33
30,2,46.0,cranking,215.6,5325,24.2,3.789,11.8,47,1.83,0.92,1,1,0x0000,success,,0.33
30,2,47.0,cranking,242.0,6232,28.33,3.787,11.8,49,1.93,0.93,1,1,0x0000,success,,0.33
30,2,48.0,light-up,266.7,7086,32.21,3.792,11.8,56,2.18,0.96,1,1,0x0000,success,,0.33
30,2,49.0,light-up,290.3,7890,35.86,3.789,11.8,60,2.35,0.97,1,1,0x0000,success,,0.33
30,2,50.0,light-up,312.8,8648,39.31,3.803,11.8,66,2.6,1.1,1,1,0x0000,success,,0.33
30,2,51.0,light-up,334.6,9361,42.55,3.802,11.8,69,2.69,1.03,1,1,0x0000,success,,0.33
30,2,52.0,light-up,355.6,10033,45.61,3.791,11.8,71,2.8,1.12,1,1,0x0000,success,,0.33
30,2,53.0,light-up,376.0,10666,48.48,3.8,11.8,77,3.03,1.2,1,1,0x0000,success,,0.33
30,2,54.0,light-up,395.8,11262,51.19,3.795,11.8,84,3.28,1.14,1,1,0x0000,success,,0.33
30,2,55.0,acceleration,415.2,11823,53.74,3.805,11.8,86,3.38,1.2,1,1,0x0000,success,,0.33
30,2,56.0,acceleration,434.1,12352,56.14,3.8,11.8,90,3.53,1.27,1,1,0x0000,success,,0.33
30,2,57.0,acceleration,452.6,12849,58.41,3.812,11.8,93,3.65,1.19,1,1,0x0000,success,,0.33
30,2,58.0,acceleration,470.7,13318,60.54,3.803,11.8,97,3.79,1.3,1,1,0x0000,success,,0.33
30,2,59.0,acceleration,488.6,13760,62.54,3.821,11.8,100,3.91,1.38,1,1,0x0000,success,,0.33
30,2,60.0,acceleration,506.1,14175,64.43,3.813,11.8,106,4.14,1.28,1,1,0x0000,success,,0.33
30,2,61.0,acceleration,523.3,14567,66.21,3.814,11.8,112,4.39,1.44,1,1,0x0000,success,,0.33
30,2,62.0,acceleration,540.2,14936,67.89,3.823,11.8,117,4.59,1.34,1,1,0x0000,success,,0.33
30,2,63.0,acceleration,556.9,15283,69.47,3.822,11.8,121,4.73,1.41,1,1,0x0000,success,,0.33
30,2,64.0,acceleration,573.3,15610,70.95,3.833,11.8,125,4.91,1.45,1,1,0x0000,success,,0.33
30,2,65.0,acceleration,589.5,15918,72.35,3.819,11.8,130,5.09,1.42,1,1,0x0000,success,,0.33
30,2,66.0,acceleration,605.6,16208,73.67,3.82,11.8,132,5.2,1.55,1,1,0x0000,success,,0.33
30,2,67.0,acceleration,621.4,16481,74.91,3.839,11.8,135,5.28,1.5,1,1,0x0000,success,,0.33
30,2,68.0,self-sustaining,637.0,16738,76.08,3.826,11.8,138,5.39,1.51,1,1,0x0000,success,,0.33
30,2,69.0,self-sustaining,652.5,16981,77.18,3.828,11.8,142,5.58,1.66,1,1,0x0000,success,,0.33
30,2,70.0,self-sustaining,667.7,17209,78.22,3.831,11.8,150,5.9,1.69,1,1,0x0000,success,,0.33
30,2,71.0,self-sustaining,682.8,17424,79.2,3.844,11.8,153,6.01,1.67,1,1,0x0000,success,,0.33
30,2,72.0,self-sustaining,697.8,17626,80.12,3.839,11.8,156,6.13,1.66,1,1,0x0000,success,,0.33
30,2,73.0,self-sustaining,712.6,17817,80.98,3.833,11.8,163,6.4,1.69,1,1,0x0000,success,,0.33
30,2,74.0,self-sustaining,727.3,17996,81.8,3.834,11.8,164,6.43,1.71,1,1,0x0000,success,,0.33
30,2,75.0,self-sustaining,741.8,18165,82.57,3.839,11.8,172,6.73,1.78,1,1,0x0000,success,,0.33
30,2,76.0,self-sustaining,756.2,18324,83.29,3.852,11.8,173,6.77,1.78,1,1,0x0000,success,,0.33
30,2,77.0,self-sustaining,770.5,18474,83.97,3.853,11.8,180,7.05,1.9,1,1,0x0000,success,,0.33
30,2,78.0,self-sustaining,784.6,18615,84.61,3.859,11.8,182,7.14,1.82,1,1,0x0000,success,,0.33
30,2,79.0,self-sustaining,798.7,18748,85.22,3.849,11.8,184,7.23,1.9,1,1,0x0000,success,,0.33
30,2,80.0,self-sustaining,812.6,18873,85.79,3.859,11.8,189,7.41,1.96,1,1,0x0000,success,,0.33
30,2,81.0,self-sustaining,826.4,18991,86.32,3.862,11.8,197,7.74,1.93,1,1,0x0000,success,,0.33
30,2,82.0,self-sustaining,840.1,19102,86.83,3.866,11.8,199,7.81,2.05,1,1,0x0000,success,,0.33
30,3,82.0,cranking,60.0,1100,5.0,3.785,12.0,32,1.25,0.78,1,1,0x0000,success,,0.67
30,3,83.0,cranking,119.0,2253,10.24,3.785,12.0,33,1.29,0.8,1,1,0x0000,success,,0.67
30,3,84.0,cranking,155.8,3339,15.18,3.779,12.0,41,1.6,0.89,1,1,0x0000,success,,0.67
30,3,85.0,cranking,187.3,4361,19.82,3.789,12.0,42,1.65,0.89,1,1,0x0000,success,,0.67
30,3,86.0,cranking,215.6,5324,24.2,3.797,12.0,47,1.85,0.91,1,1,0x0000,success,,0.67
30,3,87.0,cranking,242.0,6231,28.32,3.798,12.0,53,2.09,0.96,1,1,0x0000,success,,0.67
30,3,88.0,light-up,266.7,7086,32.21,3.796,12.0,55,2.17,1.02,1,1,0x0000,success,,0.67
30,3,89.0,light-up,290.3,7890,35.86,3.787,12.0,62,2.44,1.04,1,1,0x0000,success,,0.67
30,3,90.0,light-up,312.9,8648,39.31,3.791,12.0,65,2.54,1.02,1,1,0x0000,success,,0.67
30,3,91.0,light-up,334.6,9361,42.55,3.79,12.0,69,2.72,1.01,1,1,0x0000,success,,0.67
30,3,92.0,light-up,355.6,10033,45.6,3.798,12.0,73,2.86,1.1,1,1,0x0000,success,,0.67
30,3,93.0,light-up,376.0,10666,48.48,3.812,12.0,75,2.94,1.12,1,1,0x0000,success,,0.67
